일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,26.326.326.326.226.226.226.126.226.126.026.026.026.126.126.126.126.126.126.126.126.026.026.126.1,26.3,26.1,26.0
02,26.126.126.126.126.126.026.026.026.025.925.925.925.925.926.026.025.926.025.825.725.725.725.725.7,26.1,25.9,25.7
03,25.725.725.725.725.725.625.525.625.325.325.325.325.325.325.425.425.425.425.225.125.125.125.125.1,25.7,25.4,25.1
04,25.125.125.225.125.125.125.025.124.824.824.824.824.824.924.924.924.924.924.824.824.824.724.724.8,25.2,24.9,24.7
05,24.824.824.824.824.824.824.724.824.624.524.524.524.524.524.524.524.524.524.524.524.524.524.524.5,24.8,24.6,24.5
06,24.524.524.524.524.524.524.524.524.424.424.324.324.324.424.424.424.424.424.424.424.324.324.324.3,24.5,24.4,24.3
07,24.424.324.324.324.324.324.324.324.424.524.524.524.524.524.524.224.224.224.124.324.324.424.424.4,24.5,24.4,24.1
08,24.424.524.324.124.124.124.124.124.324.324.324.324.324.324.424.324.024.323.924.024.224.324.324.2,24.5,24.2,23.9
09,24.324.324.324.123.923.923.923.924.124.124.024.024.024.024.024.024.124.024.124.124.024.024.024.0,24.3,24.1,23.9
10,24.024.024.024.024.123.823.723.823.823.923.923.923.823.823.823.723.823.723.823.823.823.823.823.8,24.1,23.8,23.7
11,23.823.823.823.823.823.823.723.823.823.723.723.723.823.823.823.823.823.823.923.923.823.823.823.8,23.9,23.8,23.7
12,23.823.823.923.823.823.823.823.823.823.823.823.823.823.823.823.823.823.823.823.823.923.823.823.8,23.9,23.8,23.8
13,23.823.823.823.823.823.823.823.823.823.823.823.623.623.823.823.823.823.823.823.823.923.923.823.8,23.9,23.8,23.6
14,23.623.623.823.823.823.823.823.823.823.823.823.723.723.723.723.823.723.823.723.823.823.823.823.8,23.8,23.8,23.6
15,23.723.723.723.723.723.723.723.723.723.723.723.823.723.723.723.723.723.723.723.723.723.723.823.8,23.8,23.7,23.7
16,23.823.723.723.823.823.823.823.823.723.723.823.823.823.723.723.723.823.723.823.823.823.823.823.8,23.8,23.8,23.7
17,23.923.823.723.723.823.823.723.823.823.823.823.823.823.823.723.723.823.723.723.723.723.623.723.8,23.9,23.8,23.6
18,23.823.823.723.723.723.723.623.723.523.523.523.523.623.823.723.723.623.723.523.523.423.323.323.3,23.8,23.6,23.3
19,23.623.723.723.623.623.523.423.523.323.223.223.323.323.523.623.623.523.623.423.423.423.423.323.3,23.7,23.4,23.2
20,23.323.423.423.423.423.323.223.322.822.722.622.622.622.722.723.023.023.022.822.722.522.422.322.3,23.4,22.9,22.3
21,22.322.422.822.922.922.822.722.822.121.921.821.821.821.822.022.422.622.422.522.222.122.021.921.9,22.9,22.3,21.8
22,21.921.922.122.322.422.522.322.522.022.021.921.921.921.921.922.021.922.022.022.022.022.022.022.0,22.5,22.0,21.9
23,22.022.022.022.022.022.022.022.022.022.022.021.921.921.921.921.921.921.921.921.921.921.922.022.0,22.0,22.0,21.9
24,22.022.022.022.022.022.022.022.022.022.021.921.921.921.922.022.022.022.022.022.022.022.022.022.0,22.0,22.0,21.9
25,21.921.921.921.921.921.921.921.921.821.821.821.821.821.721.721.621.621.621.621.621.621.721.621.6,21.9,21.8,21.6
26,21.621.621.621.621.621.621.621.621.621.521.621.521.521.521.521.421.421.421.421.421.421.421.421.4,21.6,21.5,21.4
27,21.421.421.421.421.421.421.421.421.421.421.421.521.521.521.421.421.421.421.421.421.421.421.421.5,21.5,21.4,21.4
28,21.521.521.421.421.521.421.421.421.421.421.421.521.521.521.421.521.521.521.421.421.421.421.421.4,21.5,21.4,21.4
29,21.421.421.421.421.321.321.221.321.221.221.221.221.221.221.221.221.221.221.021.021.021.021.121.2,21.4,21.2,21.0
30,21.221.321.221.121.121.121.021.121.021.121.121.121.221.221.221.121.121.121.121.121.021.121.121.2,21.3,21.1,21.0
31,21.121.121.121.121.121.021.021.020.920.920.920.920.921.021.020.920.920.920.920.920.920.920.920.9,21.1,21.0,20.9
TOTAL,23.423.423.423.423.423.423.323.423.323.223.223.223.223.223.323.323.323.323.223.223.223.223.223.2,23.5,23.3,23.1
