일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,2.73.81.80.60.30.90.70.91.11.21.11.82.62.11.63.13.23.12.12.72.21.52.22.4,3.8,1.9,0.3
02,1.92.21.30.91.93.62.83.63.13.82.03.83.43.22.62.92.52.92.23.11.82.53.13.8,3.8,2.7,0.9
03,3.63.24.53.94.04.04.34.03.33.42.71.62.74.54.63.33.53.31.80.90.91.61.10.8,4.8,3.0,0.8
04,0.92.01.20.91.41.42.11.41.92.22.22.41.61.41.63.41.93.42.41.22.11.41.82.9,3.4,1.9,0.9
05,4.44.04.13.42.14.14.04.15.15.35.05.03.74.83.63.43.43.41.83.13.93.02.72.5,5.3,3.7,1.6
06,1.31.41.01.71.20.61.10.62.03.03.14.52.83.34.13.33.83.34.63.03.23.73.63.8,4.8,2.8,0.6
07,4.13.63.02.84.24.63.64.64.43.11.93.03.23.13.14.04.84.01.93.52.42.71.81.4,4.8,3.3,1.4
08,1.61.01.94.03.52.62.52.61.82.72.63.23.01.43.22.52.92.52.51.72.63.94.12.9,4.1,2.7,1.0
09,2.53.03.03.43.23.73.13.71.42.82.82.11.42.22.23.02.63.03.12.21.92.12.22.6,3.7,2.6,1.4
10,3.33.43.43.84.44.55.44.54.65.72.53.93.76.96.07.14.37.13.51.81.92.61.10.9,7.1,3.9,0.9
11,0.80.21.00.50.00.30.20.31.11.71.10.71.51.01.82.11.62.11.61.70.80.60.30.5,2.1,1.0,0.0
12,0.20.40.40.20.60.10.20.10.90.71.11.83.03.83.73.53.43.52.12.00.70.70.80.8,3.8,1.5,0.1
13,0.70.50.70.50.20.40.50.40.91.20.91.71.41.51.61.70.71.70.50.90.90.40.20.6,1.7,0.8,0.2
14,0.10.60.51.20.40.71.90.71.00.61.40.80.80.91.12.41.12.41.80.80.20.50.40.3,2.4,0.9,0.1
15,0.00.00.10.21.21.00.41.01.11.10.50.70.81.01.41.41.41.42.01.11.30.71.10.7,2.5,0.9,0.0
16,0.20.30.20.20.20.42.70.41.51.71.81.71.61.32.51.30.91.30.50.30.30.10.10.5,2.7,0.9,0.1
17,0.60.90.71.51.23.22.33.22.81.82.82.21.81.72.33.22.53.23.33.32.22.01.32.2,3.3,2.1,0.6
18,2.32.32.72.52.73.23.23.22.63.03.32.53.14.25.05.23.75.23.53.93.83.71.50.9,5.2,3.1,0.9
19,1.64.91.00.80.10.31.50.32.31.53.52.62.53.51.61.51.91.52.41.91.10.50.50.3,4.9,1.8,0.1
20,0.20.70.40.20.30.30.80.30.91.41.92.41.93.03.73.83.03.83.54.55.14.64.63.1,5.1,2.3,0.2
21,3.75.03.11.92.53.32.53.31.92.12.61.82.32.71.22.62.92.62.93.11.81.30.82.1,5.3,2.5,0.8
22,2.11.82.53.03.01.22.41.22.13.43.51.71.12.01.32.32.32.32.52.52.54.03.73.7,4.0,2.5,1.1
23,4.52.51.73.11.43.92.03.93.01.91.71.62.12.92.63.24.33.23.32.72.22.42.52.6,4.5,2.7,1.4
24,3.53.72.83.92.31.50.31.52.02.21.61.73.03.02.02.42.92.42.71.70.80.30.40.4,3.9,2.0,0.3
25,0.50.60.40.60.20.50.40.50.81.82.82.83.64.13.43.13.13.11.60.91.20.51.71.5,4.1,1.6,0.1
26,0.40.40.90.20.30.10.40.11.11.72.63.22.92.82.21.62.11.61.61.91.81.71.81.3,3.2,1.5,0.1
27,1.61.30.90.80.70.90.80.91.31.62.43.02.02.92.82.42.12.42.01.81.52.02.01.8,3.0,1.8,0.7
28,1.71.51.81.62.12.01.62.02.02.72.22.12.52.32.72.32.12.32.02.32.03.24.22.4,4.2,2.2,1.5
29,2.73.22.83.53.11.81.91.82.43.02.92.53.44.04.14.73.24.72.92.21.51.31.21.2,4.7,2.8,1.2
30,1.01.10.90.70.40.60.60.61.20.81.22.43.83.41.91.71.91.71.60.90.71.41.00.5,3.8,1.4,0.4
31,0.30.20.20.40.40.30.50.31.31.52.02.22.02.22.31.92.61.94.64.93.41.11.81.6,4.9,1.7,0.2
TOTAL,1.81.91.61.71.61.81.81.82.02.32.22.42.42.82.72.92.72.92.42.21.91.91.81.7,4.0,2.1,0.6
