일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,9.99.99.99.99.99.99.99.99.99.99.89.89.89.89.89.89.89.89.89.89.99.89.89.8,9.9,9.8,9.8
02,9.89.89.89.89.89.89.89.89.89.89.89.79.79.79.79.69.79.69.79.69.79.79.79.7,9.8,9.7,9.6
03,9.79.79.79.79.69.59.69.59.69.69.69.69.69.79.79.79.69.79.69.69.69.69.69.7,9.7,9.6,9.5
04,9.79.79.89.89.89.79.69.79.69.79.79.79.79.79.79.79.79.79.79.89.79.79.79.7,9.8,9.7,9.6
05,9.89.89.89.89.89.89.99.89.89.89.89.89.89.89.89.99.89.99.89.89.89.99.99.8,9.9,9.8,9.8
06,9.89.99.99.99.99.89.89.89.99.99.99.89.99.99.89.99.99.99.99.99.99.99.99.9,9.9,9.9,9.8
07,9.99.99.99.99.99.99.99.99.910.010.010.010.010.010.09.99.99.910.010.010.010.010.010.0,10.0,10.0,9.9
08,10.010.010.010.09.99.99.99.99.99.99.910.09.910.09.99.99.99.99.910.010.010.010.010.0,10.0,9.9,9.9
09,10.010.010.010.010.010.09.910.09.89.99.99.99.89.99.99.99.89.910.010.010.110.110.110.0,10.1,10.0,9.8
10,9.99.99.99.99.910.010.110.010.110.110.010.010.19.99.99.99.99.910.010.010.010.110.110.1,10.1,10.0,9.9
11,10.110.110.110.210.110.110.210.110.210.210.110.110.210.210.210.210.210.210.210.210.310.310.310.3,10.3,10.2,10.1
12,10.310.310.310.310.310.310.310.310.310.310.310.410.410.310.310.310.310.310.310.310.410.410.410.4,10.4,10.3,10.3
13,10.510.510.510.510.510.510.510.510.410.510.410.510.510.510.510.510.510.510.510.510.610.610.610.7,10.7,10.5,10.4
14,10.710.710.710.710.710.710.710.710.710.710.810.810.810.810.810.710.610.710.610.610.710.810.810.8,10.8,10.7,10.6
15,10.810.810.810.810.810.810.810.810.810.810.810.810.910.910.910.810.810.810.810.810.810.810.810.8,10.9,10.8,10.8
16,10.810.910.910.910.910.910.910.910.910.910.910.910.910.910.910.910.910.910.910.910.910.910.911.0,11.0,10.9,10.8
17,11.011.011.011.011.011.011.011.011.011.011.011.011.011.111.111.111.111.111.111.111.111.111.111.1,11.1,11.0,11.0
18,11.111.111.111.111.111.211.211.211.211.211.211.211.211.211.211.211.211.211.211.211.211.311.311.2,11.3,11.2,11.1
19,11.311.311.311.311.411.411.411.411.411.411.411.411.411.411.411.411.411.411.411.511.511.411.511.5,11.5,11.4,11.3
20,11.511.511.511.511.511.611.611.611.611.611.611.611.611.611.611.611.611.611.711.711.711.711.711.7,11.7,11.6,11.5
21,11.711.711.711.711.711.711.711.711.711.711.711.711.811.811.811.711.711.711.711.611.611.711.811.8,11.8,11.7,11.6
22,11.911.911.911.811.711.711.711.711.811.711.711.711.711.811.911.811.811.811.711.711.711.711.711.7,11.9,11.8,11.7
23,11.711.711.711.711.711.711.711.711.711.811.811.811.811.911.911.811.911.811.811.811.811.811.911.9,11.9,11.8,11.7
24,11.911.911.911.911.911.911.911.911.911.911.911.911.912.012.012.012.012.011.911.911.911.911.911.9,12.0,11.9,11.9
25,11.912.012.212.212.112.012.012.012.012.012.012.012.112.212.212.212.112.212.112.112.112.112.112.1,12.2,12.1,11.9
26,12.112.112.212.212.212.212.212.212.112.112.112.212.212.212.212.212.212.212.112.112.112.112.212.2,12.2,12.2,12.1
27,12.212.212.212.212.212.212.212.212.212.212.212.212.312.312.312.312.312.312.312.312.412.412.512.5,12.5,12.3,12.2
28,12.512.412.412.412.412.412.412.412.412.512.512.512.512.412.412.312.312.312.312.312.312.412.412.4,12.5,12.4,12.3
29,12.412.412.412.512.512.512.412.512.312.312.312.312.412.412.412.412.412.412.412.412.412.412.512.5,12.5,12.4,12.3
30,12.612.612.512.512.612.612.512.612.512.612.512.512.512.512.612.612.612.612.512.512.512.512.512.5,12.6,12.5,12.5
31,12.512.612.612.512.612.612.612.612.612.612.612.512.512.512.612.612.612.612.612.612.512.512.512.5,12.6,12.6,12.5
TOTAL,11.011.011.011.011.011.011.011.011.011.011.011.011.011.011.011.011.011.011.011.011.011.011.011.0,11.1,11.0,10.9
