일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,9.59.59.59.59.59.69.59.69.59.59.59.59.49.49.49.59.59.59.59.59.59.59.59.5,9.6,9.5,9.4
02,9.69.59.59.59.69.69.69.69.69.69.69.69.69.59.69.69.69.69.69.69.69.69.69.6,9.6,9.6,9.5
03,9.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.89.89.89.89.79.7,9.8,9.7,9.7
04,9.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.7,9.7,9.7,9.7
05,9.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.79.89.79.89.8,9.8,9.7,9.7
06,9.89.89.79.89.89.89.89.89.89.79.79.89.79.79.89.89.89.89.89.89.89.89.89.8,9.8,9.8,9.7
07,9.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.8,9.8,9.8,9.8
08,9.89.79.79.79.79.79.69.79.69.69.79.69.79.69.69.69.69.69.69.59.69.59.69.6,9.8,9.6,9.5
09,9.69.69.59.59.59.49.39.49.39.39.39.49.49.49.49.49.39.49.39.39.39.39.39.3,9.6,9.4,9.2
10,9.39.39.39.39.29.29.29.29.19.19.19.19.19.19.19.19.19.19.19.19.19.19.19.1,9.3,9.1,9.1
11,9.19.19.19.19.19.19.19.19.09.09.09.09.09.09.09.09.19.09.09.19.19.19.19.1,9.1,9.1,9.0
12,9.19.19.29.19.19.19.19.19.19.09.09.09.09.19.19.19.19.19.19.19.19.19.29.2,9.2,9.1,9.0
13,9.29.29.29.29.29.29.29.29.29.29.19.19.19.19.19.19.29.19.19.29.19.29.29.2,9.2,9.2,9.1
14,9.29.29.29.29.29.29.29.29.29.29.19.09.09.09.19.19.19.19.19.19.19.29.29.2,9.2,9.1,9.0
15,9.29.29.39.39.39.39.39.39.39.39.39.29.29.29.39.39.39.39.39.39.39.39.39.3,9.3,9.3,9.2
16,9.39.39.39.39.39.39.39.39.39.39.29.29.29.29.29.29.39.29.39.39.39.39.39.3,9.3,9.3,9.2
17,9.39.39.39.39.39.39.39.39.39.39.39.39.39.29.29.29.39.29.39.39.39.39.39.3,9.3,9.3,9.2
18,9.39.39.39.39.39.39.39.39.39.39.39.39.39.39.39.49.49.49.49.49.49.49.49.4,9.4,9.3,9.3
19,9.49.49.49.49.49.59.59.59.49.49.49.49.49.59.59.59.59.59.59.59.59.59.59.5,9.5,9.5,9.4
20,9.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.5,9.5,9.5,9.5
21,9.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.59.69.69.69.6,9.6,9.5,9.5
22,9.69.69.69.69.69.69.69.69.69.69.69.69.69.69.69.69.69.69.69.69.69.69.69.6,9.6,9.6,9.6
23,9.69.69.69.69.59.49.49.49.39.39.39.39.39.39.29.29.29.29.29.29.29.29.29.2,9.6,9.3,9.2
24,9.29.29.29.29.29.19.09.18.88.78.78.78.88.88.88.88.88.88.88.78.78.78.78.7,9.2,8.9,8.7
25,8.78.88.78.78.78.78.68.78.48.38.38.38.38.38.48.38.48.38.48.38.38.38.38.3,8.8,8.4,8.3
26,8.48.48.48.48.48.48.48.48.28.18.18.18.18.28.28.28.28.28.28.28.28.28.28.2,8.4,8.2,8.1
27,8.28.28.38.38.38.38.28.38.18.18.18.18.18.18.18.18.28.18.18.18.18.28.28.2,8.3,8.2,8.1
28,8.28.28.38.38.38.28.28.28.28.28.18.18.28.28.28.28.28.28.28.28.28.28.28.2,8.3,8.2,8.1
29,8.38.38.38.38.38.38.38.38.38.28.28.28.28.28.28.28.28.28.38.38.38.28.38.3,8.3,8.3,8.2
30,8.38.38.38.38.38.38.38.38.38.38.38.28.28.28.28.38.38.38.38.38.38.38.38.3,8.3,8.3,8.2
31,8.38.38.38.38.38.38.48.38.38.38.38.38.38.38.48.48.48.48.48.48.48.48.48.4,8.4,8.3,8.3
TOTAL,9.29.29.29.29.29.29.29.29.19.19.19.19.19.19.19.19.19.19.19.19.19.19.19.2,9.2,9.2,9.1
