일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,8.48.58.58.58.58.58.58.58.58.58.58.58.58.68.68.68.68.68.68.68.68.68.68.6,8.6,8.5,8.4
02,8.68.68.68.78.78.78.78.78.78.68.78.68.68.68.78.78.78.78.78.78.78.78.78.7,8.7,8.7,8.6
03,8.78.78.78.78.78.78.78.78.78.88.88.88.78.78.88.88.88.88.88.88.88.88.88.8,8.8,8.8,8.7
04,8.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.88.8,8.8,8.8,8.8
05,8.88.88.88.88.88.88.88.88.88.88.88.88.88.98.88.88.88.88.88.88.88.88.88.9,8.9,8.8,8.8
06,8.98.98.98.88.98.88.88.88.98.98.98.98.98.98.98.98.98.98.98.98.98.98.98.9,8.9,8.9,8.8
07,9.09.08.98.98.98.98.98.98.98.98.98.98.98.98.98.98.98.98.98.98.98.98.99.0,9.0,8.9,8.9
08,9.09.09.08.98.98.98.98.98.88.88.98.98.98.98.98.98.98.98.88.98.98.98.98.9,9.0,8.9,8.8
09,9.09.09.08.98.98.98.98.98.98.98.98.98.98.98.98.98.98.98.98.98.98.99.09.0,9.0,8.9,8.9
10,9.09.09.09.09.09.09.09.08.98.98.88.98.98.98.98.98.98.98.99.09.09.09.09.0,9.0,8.9,8.8
11,9.09.09.09.09.09.09.09.09.19.19.19.19.19.19.08.98.98.99.09.09.09.19.19.1,9.1,9.0,8.9
12,9.19.19.19.19.19.19.19.19.09.09.08.98.99.09.09.09.09.09.09.09.19.19.19.1,9.1,9.0,8.9
13,9.19.19.19.19.19.19.19.19.19.19.19.19.19.19.19.19.19.19.19.19.29.29.29.3,9.3,9.1,9.1
14,9.39.39.39.39.39.39.39.39.39.49.39.39.49.49.49.49.49.49.49.49.49.49.59.5,9.5,9.4,9.3
15,9.59.69.69.69.69.69.69.69.59.59.59.59.59.59.59.69.69.69.69.69.69.69.69.6,9.6,9.6,9.5
16,9.69.69.79.79.79.79.79.79.79.79.79.79.79.79.89.89.89.89.89.89.89.89.89.8,9.8,9.7,9.6
17,9.89.89.89.99.99.99.99.99.99.99.99.99.99.99.99.99.99.99.99.99.99.99.99.9,9.9,9.9,9.8
18,9.99.99.99.99.99.99.99.99.910.09.910.010.09.910.010.010.010.010.010.010.010.09.99.9,10.0,9.9,9.9
19,9.99.99.99.910.010.010.010.010.010.010.010.010.010.110.010.010.010.010.010.010.010.010.010.1,10.1,10.0,9.9
20,10.110.110.110.110.110.110.210.110.210.210.210.210.210.210.210.210.210.210.210.210.210.210.210.3,10.3,10.2,10.1
21,10.310.310.310.310.310.210.210.210.310.310.410.410.410.410.410.410.410.410.410.310.410.410.410.4,10.4,10.3,10.2
22,10.410.410.410.410.310.310.310.310.310.310.410.410.410.410.410.410.410.410.310.310.310.310.410.4,10.4,10.4,10.3
23,10.410.410.410.310.310.310.310.310.210.210.210.310.210.310.310.310.310.310.210.210.210.210.210.2,10.4,10.3,10.2
24,10.210.210.210.210.210.110.110.110.010.09.910.010.010.010.010.010.010.09.99.99.99.99.99.9,10.2,10.0,9.9
25,9.99.99.99.99.99.99.99.99.99.99.99.99.89.89.89.89.89.89.79.79.79.79.79.7,9.9,9.8,9.7
26,9.89.89.89.89.89.89.89.89.89.89.79.79.79.79.79.89.89.89.89.89.89.89.89.8,9.8,9.8,9.7
27,9.99.99.89.99.99.99.99.99.89.89.89.89.89.89.89.89.89.89.89.89.89.89.89.8,9.9,9.8,9.8
28,9.89.89.89.99.99.99.99.99.89.89.89.79.89.89.89.89.89.89.89.89.89.89.89.8,9.9,9.8,9.7
29,9.89.99.99.99.99.99.99.99.99.99.99.99.99.99.99.99.99.99.99.99.99.99.99.9,9.9,9.9,9.8
TOTAL,9.49.49.59.49.49.49.49.49.49.49.49.49.49.49.49.49.49.49.49.49.59.59.59.5,9.5,9.4,9.4
