일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.21.92.21.40.30.50.40.51.62.13.33.22.73.03.22.82.02.82.51.71.81.91.61.4,3.3,1.9,0.2
02,1.01.01.10.40.20.30.60.31.82.61.61.72.83.51.92.93.32.92.01.41.11.00.51.0,3.5,1.5,0.2
03,0.90.30.50.10.20.10.30.10.81.11.72.42.32.12.11.82.01.81.20.81.11.30.70.6,2.4,1.1,0.1
04,0.30.40.30.10.40.10.10.10.61.02.12.01.81.31.72.22.02.21.11.10.81.01.20.3,2.2,1.0,0.1
05,0.80.30.70.40.60.40.40.41.31.91.11.21.41.51.71.91.81.91.30.70.80.80.50.3,1.9,1.0,0.3
06,0.91.10.50.50.30.30.30.31.51.82.01.72.22.02.32.73.02.72.51.71.21.00.70.5,3.0,1.4,0.3
07,1.00.30.20.20.40.20.10.20.71.21.82.42.93.43.63.73.43.72.31.10.60.50.80.5,3.7,1.4,0.1
08,0.40.40.40.70.30.40.50.40.31.01.11.52.32.01.82.12.32.11.21.42.21.10.70.4,2.3,1.1,0.3
09,0.40.70.60.20.10.40.10.40.41.01.41.12.33.23.22.42.82.42.21.61.60.20.80.3,3.2,1.2,0.1
10,0.20.40.20.00.00.20.40.20.81.61.41.42.01.11.32.02.22.02.01.11.01.20.91.1,2.2,1.0,0.0
11,0.80.90.70.60.80.80.40.81.51.41.01.41.11.42.61.61.51.61.61.41.01.01.01.1,2.6,1.1,0.4
12,0.91.01.01.01.10.90.70.91.22.12.52.31.71.51.41.72.01.72.11.30.91.11.01.1,2.5,1.4,0.4
13,0.71.11.70.70.60.40.90.41.82.82.42.92.92.41.72.72.82.72.31.81.11.51.10.9,2.9,1.7,0.4
14,1.20.81.80.40.50.90.90.91.21.82.72.32.11.51.51.72.41.72.51.91.51.60.70.8,2.7,1.5,0.4
15,1.91.41.51.00.31.11.71.13.52.62.52.32.42.71.51.92.61.92.21.92.01.72.32.0,3.5,2.0,0.3
16,1.41.60.81.31.20.71.70.72.92.12.02.62.41.81.51.92.11.91.71.71.31.00.91.0,2.9,1.6,0.7
17,0.72.60.80.80.40.41.20.41.72.42.11.61.61.41.52.32.22.32.12.11.51.31.31.6,2.9,1.6,0.4
18,0.71.90.50.50.70.61.30.62.72.93.12.52.72.42.12.12.12.12.01.91.41.61.51.0,3.1,1.8,0.5
19,0.40.61.31.31.61.72.21.72.12.31.81.41.12.01.51.51.31.51.51.11.21.41.81.0,2.3,1.5,0.4
20,2.43.12.51.50.40.60.70.60.62.01.42.12.52.12.11.82.31.82.72.22.43.52.52.3,3.5,2.0,0.4
21,2.83.02.62.22.32.92.62.91.61.42.62.42.43.82.11.42.31.42.01.21.31.71.41.3,3.8,2.2,1.2
22,1.31.51.01.31.42.22.32.23.42.52.83.44.24.03.03.63.23.63.53.82.82.22.62.8,4.2,2.7,1.0
23,2.61.70.91.20.80.80.90.80.40.70.91.21.00.82.02.42.42.41.41.31.11.30.70.7,2.6,1.2,0.4
24,0.70.60.60.70.70.60.70.60.71.11.62.31.63.13.22.52.12.52.61.31.00.81.10.8,3.2,1.4,0.3
25,0.80.70.80.80.90.91.00.90.51.01.42.22.52.52.32.92.92.91.61.11.11.00.90.8,2.9,1.4,0.5
26,0.70.90.60.80.90.70.80.70.10.51.81.71.62.22.12.32.32.31.61.81.21.11.00.9,2.3,1.2,0.1
27,0.60.90.70.51.42.01.82.01.81.81.81.61.51.02.12.32.82.36.06.04.84.15.55.4,6.0,2.6,0.5
28,6.75.64.14.44.24.24.04.26.36.66.56.47.36.67.17.76.47.76.86.36.35.33.22.9,7.7,5.7,2.9
29,2.84.24.13.13.13.73.23.74.05.75.76.76.96.76.96.84.46.82.82.23.82.92.02.6,6.9,4.2,2.0
30,1.80.80.80.90.81.01.11.01.11.61.11.11.21.01.11.01.31.00.53.43.42.91.71.0,3.4,1.3,0.5
31,0.80.81.00.70.50.70.90.70.81.71.92.33.02.92.72.62.52.63.02.41.91.81.71.4,3.0,1.7,0.3
TOTAL,1.21.41.21.00.91.01.11.01.62.02.22.32.52.52.42.62.52.62.31.91.81.61.41.3,3.3,1.8,0.5
