일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.60.60.50.50.60.70.50.70.81.41.62.22.31.51.70.50.40.50.60.80.80.60.40.5,2.3,0.9,0.4
02,0.50.20.40.20.40.20.20.20.20.61.01.71.62.11.61.81.11.81.81.21.00.90.50.5,2.1,0.9,0.2
03,0.30.40.61.00.30.80.60.81.11.10.61.01.21.51.41.11.41.10.80.70.80.70.61.3,1.5,0.9,0.3
04,0.70.70.70.61.00.80.70.80.80.70.71.31.61.40.91.51.41.50.90.80.40.51.21.2,1.6,0.9,0.4
05,1.10.50.40.30.10.20.30.21.81.72.72.11.61.41.41.41.11.40.50.50.40.40.50.4,2.7,0.9,0.1
06,0.50.60.80.70.40.60.50.60.40.60.82.80.71.31.81.31.81.31.00.90.30.80.71.2,2.8,0.9,0.3
07,1.10.91.51.71.50.80.90.80.60.70.91.12.12.22.01.41.31.40.81.20.71.10.91.0,2.2,1.2,0.6
08,0.60.71.00.60.60.80.70.80.80.81.31.11.51.20.92.22.52.21.11.20.81.00.80.6,2.5,1.0,0.6
09,0.80.60.80.60.60.60.60.60.60.60.90.50.60.50.30.40.40.40.70.70.60.40.90.4,0.9,0.6,0.3
10,0.80.50.50.50.80.70.60.71.21.01.52.81.32.32.30.60.80.60.70.70.80.80.60.7,2.8,1.0,0.5
11,0.50.60.40.40.30.40.50.40.41.01.41.31.51.61.41.71.41.70.61.41.91.80.60.9,1.9,1.0,0.3
12,0.51.00.50.81.00.60.50.60.40.40.51.21.31.31.31.41.31.40.90.71.00.70.70.6,1.6,0.9,0.4
13,0.60.70.50.50.70.50.60.51.02.01.23.53.53.93.02.61.52.61.21.20.81.00.70.7,3.9,1.4,0.5
14,0.90.80.70.60.60.40.70.40.70.50.40.71.72.72.52.72.42.74.24.03.61.91.31.7,4.2,1.7,0.4
15,1.11.11.11.20.90.40.50.40.70.71.02.34.13.21.21.51.51.50.80.50.90.90.70.7,4.1,1.2,0.4
16,0.70.70.80.80.70.60.50.60.61.92.81.11.11.21.41.61.01.61.01.10.70.50.80.9,2.8,1.0,0.5
17,0.60.50.50.80.60.30.50.30.50.40.10.10.60.70.80.30.60.30.40.50.30.40.20.3,0.8,0.5,0.1
18,0.40.60.70.92.02.43.22.41.70.90.70.70.60.50.50.11.40.12.62.53.74.45.35.9,5.9,1.9,0.1
19,5.75.35.55.65.65.15.35.15.55.46.15.45.25.75.25.75.85.76.06.05.64.63.83.6,6.4,5.4,3.6
20,4.95.44.75.35.55.15.55.15.45.36.26.05.86.66.36.46.46.43.62.63.02.93.22.9,6.6,5.0,2.6
21,1.81.61.51.41.31.80.81.80.90.70.50.92.52.82.51.11.71.10.40.40.40.30.20.3,2.8,1.1,0.2
22,0.20.80.91.00.71.41.41.40.71.11.31.11.92.92.73.32.83.31.31.00.81.41.10.5,3.3,1.4,0.2
23,0.71.01.21.20.91.20.81.20.80.70.81.82.12.43.43.84.03.82.71.81.10.60.60.6,4.0,1.6,0.6
24,0.50.71.01.00.90.91.50.91.10.90.81.31.72.61.71.51.71.51.61.61.01.11.10.9,2.6,1.2,0.5
25,0.70.70.50.50.60.80.70.80.90.71.21.41.92.01.41.00.81.01.10.40.70.70.91.1,2.0,0.9,0.4
26,0.80.60.80.90.70.50.70.50.70.51.12.52.62.01.41.61.51.61.21.00.50.50.20.8,2.6,1.0,0.2
27,0.50.70.70.70.60.60.60.60.70.70.91.11.42.01.31.41.71.41.50.70.80.70.30.4,2.0,0.9,0.3
28,0.50.60.60.70.70.80.80.80.71.01.11.01.51.81.91.71.41.71.51.00.60.60.50.7,1.9,1.0,0.5
29,0.50.60.70.60.60.50.60.50.80.71.11.21.41.61.31.61.81.61.10.70.90.70.50.7,1.8,0.9,0.5
30,0.70.90.70.60.80.50.40.50.60.50.70.50.81.11.72.31.02.30.80.50.40.20.30.5,2.3,0.7,0.2
31,0.70.30.60.50.50.20.40.20.70.60.40.60.90.50.51.01.11.00.80.50.50.30.20.1,1.1,0.5,0.1
TOTAL,1.01.01.01.01.01.01.01.01.11.21.41.71.92.11.91.81.81.81.41.21.21.11.01.0,2.8,1.3,0.5
