일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,19.619.619.619.619.719.719.719.719.920.220.420.320.019.819.819.719.619.719.719.820.020.120.320.3,20.4,19.9,19.6
02,20.019.919.819.719.619.719.719.720.020.220.620.720.620.320.019.819.719.819.719.819.920.220.420.6,20.7,20.0,19.6
03,20.620.420.120.019.819.719.619.719.920.220.620.920.920.820.420.119.820.119.719.719.820.020.220.5,20.9,20.1,19.6
04,20.720.820.620.320.119.919.819.919.920.220.420.921.121.020.920.520.320.519.919.920.020.020.220.4,21.1,20.3,19.8
05,20.821.121.020.820.520.320.220.320.220.320.420.721.121.221.121.020.721.020.220.220.220.220.320.4,21.2,20.6,20.2
06,20.720.921.221.020.820.620.420.620.320.320.420.620.921.221.221.220.921.220.520.420.320.320.320.4,21.2,20.7,20.3
07,20.620.821.021.121.020.820.620.820.320.320.420.520.721.021.221.221.121.220.620.420.320.320.320.4,21.2,20.7,20.3
08,20.520.620.921.021.020.920.720.920.320.320.320.320.520.821.121.221.221.220.720.520.420.420.320.3,21.2,20.7,20.3
09,20.420.520.720.921.020.920.620.920.520.420.420.320.420.520.721.021.121.020.820.520.420.420.420.5,21.1,20.6,20.3
10,20.520.520.520.620.720.820.720.820.520.520.420.420.420.520.620.720.920.720.820.620.520.420.320.3,21.0,20.6,20.3
11,20.320.320.420.520.720.820.820.820.520.520.420.320.320.320.420.620.820.620.920.820.520.420.320.3,20.9,20.5,20.3
12,20.320.320.320.420.520.720.820.720.620.520.420.420.320.320.320.420.520.420.920.920.620.420.420.3,20.9,20.5,20.3
13,20.220.220.220.320.520.620.820.620.920.720.520.420.420.420.420.420.420.420.820.720.620.520.520.5,20.9,20.5,20.2
14,20.420.420.420.420.520.720.820.721.020.920.720.620.620.520.520.520.520.520.620.720.920.820.720.6,21.0,20.6,20.4
15,20.620.620.620.620.620.720.920.721.221.221.120.920.820.820.820.720.820.720.821.021.221.321.321.3,21.3,20.9,20.6
16,21.020.920.920.920.920.921.120.921.521.721.821.821.421.121.121.121.021.121.021.121.321.521.721.7,21.8,21.2,20.9
17,21.421.221.221.221.121.121.221.121.521.822.122.222.221.621.421.321.321.321.221.321.421.621.822.0,22.2,21.5,21.1
18,22.222.121.721.521.521.421.521.421.722.022.422.622.622.421.921.721.621.721.321.321.321.621.922.1,22.6,21.8,21.3
19,22.222.021.721.721.621.621.521.621.521.621.922.322.622.722.421.821.621.821.421.421.421.521.721.9,22.7,21.8,21.4
20,22.222.622.622.221.921.721.621.721.621.822.022.422.823.022.922.222.022.221.521.621.621.621.621.8,23.0,22.0,21.5
21,22.222.522.722.622.121.821.821.821.621.621.922.122.622.923.022.622.222.621.721.621.521.521.521.7,23.0,22.1,21.5
22,21.922.222.522.622.421.921.821.921.521.521.621.822.122.522.822.822.222.821.621.621.521.421.421.5,22.8,21.9,21.4
23,21.521.521.722.321.921.721.621.721.421.421.321.321.421.622.322.622.322.621.521.321.321.221.221.2,22.6,21.6,21.2
24,21.321.321.421.721.921.621.521.621.321.321.221.221.221.221.322.122.022.121.521.421.421.321.321.2,22.1,21.4,21.2
25,21.221.321.421.621.821.821.621.821.321.221.221.221.221.221.421.822.121.821.721.521.321.221.221.2,22.1,21.5,21.2
26,21.221.221.221.421.721.821.821.821.421.321.221.221.221.221.321.521.821.522.021.721.421.221.121.1,22.0,21.4,21.1
27,21.021.021.121.221.421.721.821.721.621.421.221.121.021.021.121.221.421.221.821.821.421.221.120.9,21.8,21.3,20.9
28,20.820.820.920.921.021.321.521.321.721.521.221.020.920.820.820.921.020.921.421.621.521.321.020.9,21.7,21.2,20.8
29,20.820.720.720.720.821.021.121.021.521.521.321.020.820.820.720.720.720.720.921.020.921.020.920.9,21.5,20.9,20.7
30,20.920.820.820.820.820.820.820.820.820.920.920.920.820.820.820.720.720.720.620.620.620.720.720.7,20.9,20.8,20.6
TOTAL,20.921.021.021.021.021.020.921.020.921.021.021.121.121.121.221.121.121.120.920.920.820.820.920.9,21.6,21.0,20.6
