일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,12.512.512.512.612.612.612.612.612.612.612.612.612.612.612.612.612.612.612.612.612.612.612.612.6,12.6,12.6,12.5
02,12.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.7,12.7,12.7,12.7
03,12.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.712.812.812.812.812.812.8,12.8,12.7,12.7
04,12.812.812.812.812.812.812.812.812.812.812.812.812.912.812.812.812.912.812.912.913.013.013.013.0,13.0,12.9,12.8
05,13.013.013.013.012.912.912.912.913.013.013.013.013.113.013.013.013.013.013.113.113.113.113.113.2,13.2,13.0,12.9
06,13.213.213.113.113.113.113.113.113.213.213.213.213.313.213.213.213.213.213.513.613.613.613.413.4,13.6,13.3,13.1
07,13.413.513.413.413.413.513.513.513.413.413.513.613.613.713.713.613.613.613.813.813.914.013.813.8,14.0,13.6,13.4
08,13.713.813.913.913.813.813.913.814.014.014.014.014.014.014.114.114.014.114.114.114.114.114.214.2,14.2,14.0,13.7
09,14.114.114.214.314.114.114.114.114.114.114.114.214.214.214.314.414.314.414.214.214.214.214.214.2,14.4,14.2,14.1
10,14.314.314.414.514.514.314.314.314.214.214.214.214.314.314.414.414.414.414.314.414.414.414.314.3,14.5,14.3,14.2
11,14.414.414.414.414.514.414.414.414.314.314.414.414.414.414.414.514.514.514.414.414.414.414.414.4,14.5,14.4,14.3
12,14.414.514.514.514.514.514.414.514.414.414.414.414.414.414.514.514.514.514.514.414.514.514.614.6,14.6,14.5,14.4
13,14.614.614.614.614.614.514.514.514.514.514.414.514.514.514.514.514.614.514.614.614.514.514.514.5,14.6,14.5,14.4
14,14.514.514.514.514.614.714.714.714.514.514.514.514.614.614.614.614.714.614.914.814.714.614.614.6,14.9,14.6,14.5
15,14.514.514.514.514.614.614.614.614.614.614.614.614.614.614.614.714.714.714.814.814.814.814.814.8,14.8,14.7,14.5
16,14.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.914.914.914.914.914.9,14.9,14.8,14.8
17,14.914.914.814.814.814.814.814.814.914.915.014.914.914.914.914.914.914.914.915.015.015.115.115.1,15.1,14.9,14.8
18,15.115.014.915.014.914.914.914.914.915.015.115.315.015.015.015.015.015.015.115.115.215.215.315.4,15.4,15.1,14.9
19,15.515.415.215.215.215.215.215.215.215.315.415.515.715.715.615.215.115.215.215.215.315.315.515.7,15.7,15.3,15.1
20,15.815.815.715.415.415.415.415.415.215.415.515.715.916.015.915.515.415.515.415.415.415.415.415.7,16.0,15.5,15.2
21,16.016.116.015.515.515.415.415.415.415.415.515.515.916.116.115.615.515.615.515.615.615.715.715.8,16.1,15.7,15.4
22,15.916.116.216.015.715.715.715.715.815.815.815.816.116.316.316.215.916.215.815.815.815.815.915.9,16.3,15.9,15.7
23,16.016.216.316.316.116.015.916.015.915.916.016.016.116.316.316.316.116.316.016.016.016.016.016.1,16.3,16.1,15.9
24,16.116.216.316.316.216.116.016.115.915.916.016.016.116.216.316.316.216.316.116.016.016.016.016.0,16.3,16.1,15.9
25,16.116.216.216.316.316.216.116.216.016.016.016.016.016.216.316.316.216.316.116.015.916.016.016.0,16.3,16.1,15.9
26,16.116.116.216.216.316.216.116.216.116.116.216.216.216.216.316.416.416.416.216.216.316.316.316.3,16.4,16.2,16.1
27,16.316.316.416.316.416.416.316.416.216.216.216.216.216.316.416.416.516.416.416.316.316.416.416.4,16.5,16.3,16.2
28,16.416.416.416.516.416.516.416.516.416.316.316.316.316.416.516.616.616.616.616.516.416.416.416.4,16.7,16.4,16.3
29,16.416.416.516.516.616.616.616.616.416.416.316.316.316.416.516.616.716.616.916.716.516.416.416.4,16.9,16.5,16.3
30,16.416.416.416.516.616.616.716.616.616.616.516.516.516.516.516.516.616.516.916.816.716.616.616.6,16.9,16.6,16.4
TOTAL,14.714.814.814.814.714.714.714.714.714.714.714.714.814.814.914.814.814.814.814.814.814.814.814.9,15.0,14.8,14.6
