어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)우럭,여수,중,kg,3.7,1.0,"13,000","13,000","13,000"
(활)우럭,목포,중,kg,75.1,1.0,"22,000","1,500","11,800"
(활)우럭,서천,중,kg,70.9,1.0,"25,000","10,000","19,100"
(활)우럭,완도,중,kg,220.6,1.0,"30,000","3,000","14,200"
(활)우럭,부안,중,kg,47.5,1.0,"20,000","2,000","6,100"
(활)우럭,통영,중,kg,851.9,1.0,"19,000","5,000","10,000"
(활)우럭,진도,중,kg,258.6,1.0,"22,000","1,500","11,000"
(활)우럭,대천,중,kg,93.1,1.0,"17,000","6,500","8,300"
(활)우럭,대부도,중,kg,11.8,1.0,"17,000","8,000","12,400"
(활)우럭,안흥,중,kg,25.1,1.0,"12,000","6,000","8,200"
(선)우럭,일본,중,kg,2.1,1.0,"2,000","2,000","2,000"
(선)우럭,목포,중,kg,24.6,1.0,"3,000","3,000","3,000"
(선)우럭,제주도,소,S/P,4,11.0,"13,000","13,000","13,000"
(선)우럭,남해,8미,S/P,3,5.0,"15,000","15,000","15,000"
(선)우럭,남해,10미,S/P,37,10.0,"15,000","12,000","12,100"
(선)우럭,남해,소,S/P,1,10.0,"10,000","10,000","10,000"
(선)우럭,안흥,중,kg,24.4,1.0,"3,000","3,000","3,000"
(선)우럭,남해,6미,S/P,299,10.0,"150,000","15,000","32,900"
(선)우럭,중국,중,kg,1.7,1.0,"3,000","3,000","3,000"
(선)우럭,제주도,15미,S/P,1,4.7,"15,000","15,000","15,000"
(선)우럭,제주도,11미,S/P,1,7.9,"79,000","79,000","79,000"
(선)우럭,완도,중,kg,47.2,1.0,"10,000",200,"7,100"
(선)우럭,남해,5미,S/P,7,5.0,"17,000","17,000","17,000"
(선)우럭,남해,12미,S/P,30,10.0,"12,000","12,000","12,000"
(선)우럭,남해,6미,S/P,37,5.0,"16,000","16,000","16,000"
(선)우럭,군산,중,kg,18.6,1.0,"15,000","4,000","8,400"
(선)우럭,서천,중,kg,11.7,1.0,"15,000","15,000","15,000"
(선)우럭,제주도,8미,S/P,1,7.5,"97,500","97,500","97,500"
(선)우럭,제주도,14미,S/P,1,10.5,"99,750","99,750","99,800"
(선)우럭,남해,10미,S/P,1,5.0,"12,000","12,000","12,000"
(선)우럭,남해,7미,S/P,31,5.0,"16,000","16,000","16,000"
(선)우럭,태안,중,kg,43.1,1.0,"14,000","4,000","5,700"
(선)우럭,통영,중,kg,"2,215.7",1.0,"20,000","2,500","10,600"
(선)우럭,남해,5미,S/P,93,10.0,"23,000","13,000","18,600"
(선)우럭,남해,8미,S/P,7,10.0,"15,000","5,000","12,100"
(활)우럭조개,통영,8미,box,104,1.0,"14,000","8,600","12,000"
(활)우럭조개,여수,5미,미(마리),5,1.0,"12,000","12,000","12,000"
(활)우럭조개,여수,12미,미(마리),96,1.0,"5,500","3,500","5,100"
(활)우럭조개,여수,8미,미(마리),488,1.0,"21,300","6,100","8,900"
(활)우럭조개,여수,8미,box,509,1.0,"24,000","6,600","11,400"
(활)우럭조개,통영,7미,box,28,1.0,"18,000","12,000","14,600"
(활)우럭조개,여수,7미,미(마리),511,1.0,"13,000","2,500","9,200"
(활)우럭조개,여수,17미,미(마리),51,1.0,"3,200","2,500","2,800"
(활)우럭조개,여수,6미,box,24,1.0,"25,500","15,500","20,500"
(활)우럭조개,여수,14미,미(마리),28,1.0,"4,500","2,500","3,500"
(활)우럭조개,여수,15미,미(마리),15,1.0,"2,600","2,600","2,600"
(활)우럭조개,여수,6미,미(마리),114,1.0,"12,000","8,500","10,100"
(활)우럭조개,통영,9미,box,27,1.0,"13,000","7,000","11,000"
(활)우럭조개,여수,9미,미(마리),297,1.0,"10,500","5,100","7,600"
(활)우럭조개,여수,16미,미(마리),16,1.0,"2,400","2,400","2,400"
(활)우럭조개,여수,10미,box,70,1.0,"23,000","8,100","10,500"
(활)우럭조개,여수,7미,box,588,1.0,"25,500","7,500","12,700"
(활)우럭조개,여수,50미,미(마리),100,1.0,400,400,400
(활)우럭조개,여수,13미,미(마리),26,1.0,"8,500","5,500","7,000"
(활)우럭조개,마산,9미,미(마리),27,1.0,"10,100","10,100","10,100"
(활)우럭조개,여수,18미,미(마리),36,1.0,"3,500","2,100","2,800"
(활)우럭조개,여수,10미,미(마리),289,1.0,"11,000","4,500","6,800"
(활)우럭조개,마산,8미,미(마리),16,1.0,"11,200","11,200","11,200"
(활)우럭조개,마산,7미,미(마리),7,1.0,"12,500","12,500","12,500"
