어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(냉)꽁치,대만,1번,CT/(BT),"1,000",9.2,"58,500","56,500","56,600"
(냉)꽁치,바누아투,1번,CT/(BT),80,9.2,"56,500","56,500","56,500"
(냉)꽁치,러시아,1번,CT/(BT),129,9.2,"56,500","56,500","56,500"
(선)학꽁치,포항,40미,S/P,2,20.0,"51,000","50,000","50,500"
(선)학꽁치,임원,20미,S/P,2,15.0,"35,000","35,000","35,000"
(선)학꽁치,포항,45미,S/P,5,20.0,"50,000","50,000","50,000"
(선)학꽁치,포항,60미,S/P,4,15.0,"40,000","40,000","40,000"
(선)학꽁치,삼척,중,S/P,51,10.0,"72,000","20,000","36,300"
(선)학꽁치,동해시,중,S/P,54,10.0,"57,000","28,000","46,600"
(선)학꽁치,포항,중,S/P,76,10.0,"100,000","28,000","54,700"
(선)학꽁치,여수,중,kg,11,15.0,"10,000","10,000","10,000"
(선)학꽁치,삼척,중,S/P,17,15.0,"67,000","25,000","51,200"
(선)학꽁치,포항,40미,S/P,6,10.0,"35,000","30,000","32,500"
(선)학꽁치,포항,22미,S/P,1,10.0,"22,000","22,000","22,000"
(선)학꽁치,임원,8미,S/P,1,15.0,"15,000","15,000","15,000"
