어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)백조기,부산(기장),36미,S/P,30,20.0,"80,000","60,000","61,300"
(선)백조기,제주도,74미,S/P,1,10.0,"30,000","30,000","30,000"
(선)백조기,제주도,58미,S/P,2,10.0,"32,000","32,000","32,000"
(선)백조기,제주도,38미,S/P,9,6.0,"30,000","25,000","27,000"
(선)백조기,제주도,14미,S/P,1,3.7,"40,000","40,000","40,000"
(선)백조기,제주도,34미,S/P,6,6.0,"25,000","25,000","25,000"
(선)백조기,제주도,25미,S/P,15,8.0,"63,000","40,000","49,300"
(선)백조기,제주도,14미,S/P,1,4.2,"42,000","42,000","42,000"
(선)백조기,제주도,35미,S/P,20,15.0,"30,000","30,000","30,000"
(선)백조기,제주도,60미,S/P,1,10.0,"32,000","32,000","32,000"
(선)백조기,나로도,12미,S/P,2,10.0,"4,000","4,000","4,000"
(선)백조기,제주도,32미,S/P,38,6.0,"26,000","23,000","23,500"
(선)백조기,제주도,17미,S/P,2,5.0,"45,000","45,000","45,000"
(선)백조기,제주도,71미,S/P,1,10.0,"35,000","35,000","35,000"
(선)백조기,제주도,62미,S/P,10,10.0,"32,000","28,000","28,800"
(선)백조기,제주도,중,S/P,20,10.0,"24,000","22,000","22,100"
(선)백조기,제주도,37미,S/P,1,6.0,"25,000","25,000","25,000"
(선)백조기,통영,중,S/P,23,1.0,"10,000","10,000","10,000"
(선)백조기,제주도,대,S/P,2,20.0,"30,000","30,000","30,000"
(선)백조기,제주도,39/40미,S/P,10,10.0,"30,000","30,000","30,000"
(선)백조기,제주도,26미,S/P,7,8.0,"57,000","57,000","57,000"
(선)백조기,제주도,35미,S/P,2,6.0,"25,000","25,000","25,000"
(선)백조기,목포,중,S/P,13,2.0,"17,000","15,000","15,900"
(선)백조기,제주도,20미,S/P,1,4.0,"23,000","23,000","23,000"
(선)백조기,제주도,33미,S/P,18,20.0,"33,000","33,000","33,000"
(선)백조기,제주도,39미,S/P,8,6.0,"28,000","23,000","26,400"
(선)백조기,제주도,30미,S/P,1,5.0,"35,000","35,000","35,000"
(선)백조기,제주도,35미,S/P,12,10.0,"85,000","85,000","85,000"
(선)백조기,제주도,22미,S/P,3,8.0,"64,000","64,000","64,000"
(선)백조기,제주도,대,S/P,1,6.8,"22,000","22,000","22,000"
(선)백조기,제주도,73미,S/P,2,10.0,"35,000","30,000","32,500"
(선)백조기,제주도,27미,S/P,1,6.0,"25,000","25,000","25,000"
(선)백조기,제주도,50미,S/P,2,10.0,"45,000","45,000","45,000"
(선)백조기,제주도,25미,S/P,2,6.0,"30,000","28,000","29,000"
(선)백조기,제주도,20미,S/P,19,5.0,"45,000","28,000","35,200"
(선)백조기,나로도,7미,S/P,1,10.0,"4,000","4,000","4,000"
(선)백조기,제주도,42미,S/P,1,7.0,"25,000","25,000","25,000"
(선)백조기,제주도,36미,S/P,4,6.0,"30,000","27,000","27,800"
(선)백조기,제주도,18미,S/P,6,5.0,"48,000","37,000","40,300"
(선)백조기,제주도,59미,S/P,1,10.0,"32,000","32,000","32,000"
(선)백조기,제주도,75미,S/P,1,10.0,"30,000","30,000","30,000"
(선)백조기,제주도,29미,S/P,1,7.5,"30,000","30,000","30,000"
(선)백조기,나로도,10미,S/P,1,10.0,"4,000","4,000","4,000"
(선)백조기,제주도,24미,S/P,1,6.0,"30,000","30,000","30,000"
(선)백조기,제주도,21미,S/P,1,6.0,"40,000","40,000","40,000"
(선)백조기,제주도,63미,S/P,2,10.0,"28,000","28,000","28,000"
(선)백조기,제주도,40미,S/P,3,6.0,"25,000","25,000","25,000"
(선)백조기,제주도,대,S/P,1,8.5,"24,000","24,000","24,000"
(선)백조기,제주도,중,S/P,19,20.0,"45,000","22,000","23,200"
(선)백조기,제주도,대,S/P,9,10.0,"27,000","26,000","26,800"
(선)백조기,제주도,61미,S/P,3,10.0,"30,000","30,000","30,000"
(선)백조기,제주도,26미,S/P,7,6.0,"30,000","30,000","30,000"
(선)수조기,제주도,5미,S/P,1,6.5,"60,000","60,000","60,000"
(선)수조기,제주도,25미,S/P,1,10.0,"80,000","80,000","80,000"
(선)수조기,제주도,중,S/P,2,15.0,"120,000","100,000","110,000"
(선)수조기,제주도,20미,S/P,4,15.0,"70,000","70,000","70,000"
(선)수조기,제주도,10미,S/P,1,15.0,"45,000","45,000","45,000"
(선)수조기,제주도,24미,S/P,1,15.0,"60,000","60,000","60,000"
(선)수조기,제주도,8미,S/P,1,15.0,"90,000","90,000","90,000"
(선)수조기,제주도,1미,S/P,1,15.0,"45,000","45,000","45,000"
(냉)조기,중국,150/200,CT/(BT),50,3.6,"17,200","17,200","17,200"
(냉)조기,중국,100/150,CT/(BT),50,3.6,"10,700","10,700","10,700"
(냉)조기,중국,61미,CT/(BT),700,4.0,"19,100","19,100","19,100"
(냉)조기,기타(국내),48미,CT/(BT),50,3.7,"29,000","29,000","29,000"
(냉)조기,중국,46미,CT/(BT),110,4.0,"34,400","34,300","34,300"
(냉)조기,중국,50미,CT/(BT),20,4.0,"28,600","28,600","28,600"
(냉)조기,중국,50/51미,CT/(BT),350,4.0,"29,100","29,100","29,100"
(냉)조기,중국,61미,CT/(BT),50,3.6,"11,800","11,800","11,800"
(냉)조기,중국,60미,CT/(BT),280,4.0,"23,800","19,100","19,900"
(냉)조기,제주도,중,CT/(BT),10,13.5,"110,000","110,000","110,000"
(선)참조기,제주도,중,S/P,33,15.0,"1,400,000","120,000","333,600"
(선)참조기,제주도,11미,S/P,1,2.7,"135,000","135,000","135,000"
(선)참조기,제주도,10미,S/P,1,2.48,"190,000","190,000","190,000"
(선)참조기,제주도,180미,S/P,3,20.0,"150,000","150,000","150,000"
(선)참조기,제주도,15미,S/P,1,15.0,"390,000","390,000","390,000"
(선)참조기,제주도,150미,S/P,4,20.0,"160,000","155,000","156,300"
(선)참조기,제주도,3미,S/P,1,2.64,"224,400","224,400","224,400"
(선)참조기,제주도,160/165미,S/P,7,15.0,"200,000","150,000","178,600"
(선)참조기,제주도,5미,S/P,3,1.5,"120,000","105,000","115,000"
(선)참조기,제주도,8미,S/P,1,3.5,"280,000","280,000","280,000"
(선)참조기,제주도,8미,S/P,1,2.1,"136,500","136,500","136,500"
(선)참조기,제주도,10미,S/P,1,10.0,"400,000","400,000","400,000"
(선)참조기,제주도,20미,S/P,1,20.0,"290,000","290,000","290,000"
(선)참조기,제주도,4미,S/P,1,1.6,"136,000","136,000","136,000"
(선)참조기,제주도,22미,S/P,1,15.0,"620,000","620,000","620,000"
(선)참조기,제주도,18미,S/P,1,8.0,"640,000","640,000","640,000"
(선)참조기,제주도,10미,S/P,2,5.5,"440,000","385,000","412,500"
(선)참조기,제주도,중,S/P,1,10.0,"800,000","800,000","800,000"
(선)참조기,제주도,4미,S/P,2,2.0,"165,000","165,000","165,000"
(선)참조기,제주도,중,S/P,46,20.0,"1,500,000","150,000","409,000"
(선)참조기,제주도,4미,S/P,1,0.8,"48,000","48,000","48,000"
(선)참조기,제주도,9미,S/P,1,2.1,"125,000","125,000","125,000"
(선)참조기,제주도,10미,S/P,2,2.1,"135,000","125,000","130,000"
(선)참조기,제주도,14미,S/P,1,6.0,"450,000","450,000","450,000"
(선)참조기,제주도,10미,S/P,1,4.0,"260,000","260,000","260,000"
(선)참조기,제주도,7미,S/P,1,2.1,"157,500","157,500","157,500"
(선)참조기,제주도,중,c/s(상자),5,15.0,"25,000","25,000","25,000"
(선)참조기,제주도,36미,S/P,1,15.0,"650,000","650,000","650,000"
(선)참조기,제주도,2미,S/P,1,0.8,"70,000","70,000","70,000"
(선)참조기,제주도,5미,S/P,7,2.0,"150,000","140,000","144,300"
(선)참조기,제주도,4미,S/P,2,2.4,"168,000","168,000","168,000"
(선)참조기,제주도,12미,S/P,1,4.0,"260,000","260,000","260,000"
(선)참조기,제주도,42미,S/P,1,20.0,"460,000","460,000","460,000"
(선)참조기,제주도,5미,S/P,2,1.7,"139,400","139,400","139,400"
(선)참조기,제주도,120미,S/P,1,20.0,"400,000","400,000","400,000"
(선)참조기,제주도,10미,S/P,1,2.0,"120,000","120,000","120,000"
(선)참조기,제주도,160/165미,S/P,4,20.0,"200,000","180,000","185,000"
(냉)참조기,제주도,52미,S/P,60,3.0,"8,000","8,000","8,000"
(냉)참조기,기타(국내),50미,CT/(BT),20,4.0,"30,500","30,500","30,500"
(냉)참조기,제주도,180미,S/P,31,10.0,"110,000","110,000","110,000"
(냉)참조기,기타(국내),48미,CT/(BT),50,3.7,"29,000","29,000","29,000"
(냉)참조기,제주도,19미,CT/(BT),16,3.0,"85,000","85,000","85,000"
(냉)참조기,제주도,52미,CT/(BT),150,3.0,"8,500","8,500","8,500"
(냉)참조기,제주도,180미,c/s(상자),10,15.0,"102,000","102,000","102,000"
(냉)참조기,제주도,180미,c/s(상자),82,14.0,"110,000","110,000","110,000"
(냉)참조기,제주도,진통,S/P,5,15.0,"40,000","40,000","40,000"
(냉)참조기,제주도,22미,S/P,14,3.0,"40,000","40,000","40,000"
(냉)참조기,제주도,중,CT/(BT),70,13.5,"110,000","110,000","110,000"
(냉)참조기,제주도,17미,CT/(BT),11,3.0,"100,000","100,000","100,000"
(냉)참조기,제주도,19미,S/P,10,3.0,"55,000","55,000","55,000"
(냉)참조기,제주도,중,S/P,14,15.0,"40,000","37,000","38,100"
(냉)참조기,제주도,180미,S/P,10,15.0,"110,000","110,000","110,000"
(냉)참조기,제주도,16미,CT/(BT),14,3.0,"90,000","30,000","85,700"
(냉)참조기,제주도,160/165미,CT/(BT),6,10.0,"140,000","140,000","140,000"
(냉)참조기,제주도,180미,CT/(BT),31,10.0,"110,000","110,000","110,000"
(냉)참조기,제주도,중,CT/(BT),1,10.0,"140,000","140,000","140,000"
(냉)참조기,기타(국내),40미,CT/(BT),134,4.0,"47,700","47,700","47,700"
(냉)참조기,기타(국내),소,c/s(상자),10,14.0,"103,500","103,500","103,500"
(냉)참조기,마산,10단,c/s(상자),123,26.0,"93,200","93,200","93,200"
