어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)백조기,나로도,30미,S/P,23,15.0,"25,000","13,000","20,700"
(선)백조기,나로도,20미,S/P,1,15.0,"28,000","28,000","28,000"
(선)백조기,나로도,50미,S/P,1,20.0,"16,000","16,000","16,000"
(선)백조기,나로도,12미,S/P,110,10.0,"45,000","7,000","24,600"
(선)백조기,나로도,36미,S/P,8,15.0,"20,000","15,000","18,100"
(선)백조기,목포,중,S/P,2,3.0,"8,000","8,000","8,000"
(선)백조기,나로도,소,S/P,1,10.0,"3,000","3,000","3,000"
(선)백조기,나로도,4미,S/P,4,10.0,"20,000","13,000","15,000"
(선)백조기,삼천포,18미,S/P,5,10.0,"10,000","10,000","10,000"
(선)백조기,삼천포,중,S/P,30,10.0,"28,000","5,000","15,300"
(선)백조기,통영,중,S/P,11,1.0,"15,000","5,000","5,900"
(선)백조기,나로도,16미,S/P,5,10.0,"28,000","7,000","21,600"
(선)백조기,삼천포,10미,S/P,8,10.0,"10,000","10,000","10,000"
(선)백조기,나로도,18미,S/P,77,15.0,"33,000","13,000","23,700"
(선)백조기,나로도,15미,S/P,82,10.0,"40,000","13,000","23,200"
(선)백조기,나로도,24미,S/P,4,10.0,"25,000","25,000","25,000"
(선)백조기,목포,중,S/P,1,5.0,"80,000","80,000","80,000"
(선)백조기,나로도,8미,S/P,107,10.0,"45,000","9,000","24,200"
(선)백조기,완도,중,S/P,1,10.0,"50,000","50,000","50,000"
(선)백조기,나로도,14미,S/P,12,10.0,"28,000","12,000","19,600"
(선)백조기,나로도,24미,S/P,60,15.0,"33,000","16,000","23,600"
(선)백조기,삼천포,15미,S/P,3,10.0,"15,000","15,000","15,000"
(선)백조기,나로도,18미,S/P,30,10.0,"36,000","23,000","27,100"
(선)백조기,나로도,6미,S/P,103,10.0,"45,000","8,000","20,100"
(선)백조기,나로도,11미,S/P,1,10.0,"20,000","20,000","20,000"
(선)백조기,목포,중,S/P,50,1.0,"1,500",700,900
(선)백조기,통영,중,S/P,1,20.0,"190,000","190,000","190,000"
(선)백조기,완도,중,S/P,1,20.0,"120,000","120,000","120,000"
(선)백조기,나로도,3단,S/P,11,15.0,"25,000","13,000","16,500"
(선)백조기,삼천포,12미,S/P,12,10.0,"15,000","10,000","10,800"
(선)백조기,나로도,15미,S/P,17,15.0,"45,000","20,000","27,700"
(선)백조기,나로도,7미,S/P,50,10.0,"23,000","9,000","16,900"
(선)백조기,나로도,10미,S/P,125,10.0,"45,000","7,000","25,500"
(선)백조기,나로도,중,S/P,36,10.0,"22,000","3,000","14,100"
(선)백조기,나로도,50미,S/P,2,15.0,"20,000","15,000","17,500"
(선)백조기,삼천포,8미,S/P,2,10.0,"30,000","30,000","30,000"
(선)백조기,나로도,9미,S/P,2,10.0,"23,000","12,000","17,500"
(선)백조기,나로도,5미,S/P,31,10.0,"45,000","8,000","19,700"
(선)백조기,나로도,16미,S/P,3,15.0,"18,000","18,000","18,000"
(선)수조기,나로도,중,S/P,6,10.0,"30,000","8,000","21,300"
(선)수조기,나로도,6미,S/P,1,10.0,"35,000","35,000","35,000"
(선)수조기,나로도,12미,S/P,1,10.0,"27,000","27,000","27,000"
(선)수조기,나로도,8미,S/P,3,10.0,"35,000","35,000","35,000"
(선)수조기,나로도,4미,S/P,1,10.0,"35,000","35,000","35,000"
(냉)조기,기타(국내),180미,CT/(BT),15,14.2,"110,000","110,000","110,000"
(냉)조기,중국,100/150,CT/(BT),10,2.5,"7,300","7,300","7,300"
(냉)조기,중국,60미,CT/(BT),50,4.0,"18,100","18,100","18,100"
(냉)조기,중국,300/400,CT/(BT),20,3.6,"55,000","55,000","55,000"
(냉)조기,중국,40/45미,CT/(BT),20,3.6,"24,000","24,000","24,000"
(냉)조기,중국,50/51미,CT/(BT),120,3.6,"28,500","28,500","28,500"
(냉)조기,중국,100/150,CT/(BT),100,2.6,"10,500","10,500","10,500"
(냉)조기,중국,52미,CT/(BT),50,3.6,"15,400","15,400","15,400"
(냉)조기,중국,40/41미,CT/(BT),110,3.6,"29,000","25,500","26,500"
(냉)조기,중국,100/150,CT/(BT),80,3.6,"10,500","10,500","10,500"
(냉)조기,기타(국내),180미,CT/(BT),5,15.7,"142,300","142,300","142,300"
(냉)조기,중국,52미,CT/(BT),30,4.0,"28,500","28,500","28,500"
(냉)조기,중국,60미,CT/(BT),50,3.6,"11,800","11,800","11,800"
(냉)조기,중국,40미,CT/(BT),80,4.0,"49,900","47,800","48,600"
(냉)조기,중국,50/51미,CT/(BT),150,4.0,"28,700","28,400","28,500"
(냉)조기,중국,150/200,CT/(BT),380,3.6,"15,500","15,200","15,300"
(선)참조기,목포,160/165미,S/P,5,15.6,"140,000","140,000","140,000"
(선)참조기,제주도,14미,S/P,1,2.3,"70,000","70,000","70,000"
(선)참조기,제주도,120미,S/P,3,15.0,"250,000","230,000","236,700"
(선)참조기,제주도,130미,S/P,2,15.0,"230,000","230,000","230,000"
(선)참조기,제주도,18미,S/P,1,6.3,"378,000","378,000","378,000"
(선)참조기,제주도,중,S/P,27,15.0,"450,000","175,000","242,600"
(선)참조기,제주도,8미,S/P,1,2.0,"150,000","150,000","150,000"
(선)참조기,제주도,중,S/P,54,20.0,"220,000","90,000","140,500"
(선)참조기,제주도,10미,S/P,5,2.0,"140,000","140,000","140,000"
(선)참조기,제주도,120미,S/P,42,20.0,"300,000","125,000","201,700"
(선)참조기,제주도,150미,S/P,142,20.0,"226,000","80,000","139,200"
(선)참조기,제주도,중,S/P,17,18.0,"220,000","140,000","155,900"
(냉)참조기,기타(국내),180미,CT/(BT),10,14.0,"106,000","106,000","106,000"
(냉)참조기,제주도,160/165미,CT/(BT),2,10.0,"135,000","135,000","135,000"
(냉)참조기,기타(국내),180미,CT/(BT),30,14.2,"110,000","109,700","109,900"
(냉)참조기,제주도,160/165미,box,1,10.0,"135,000","135,000","135,000"
