어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)학꽁치,포항,대,c/s(상자),3,10,"60,000","60,000","60,000"
(선)학꽁치,포항,대,S/P,39,10,"100,000","37,500","56,500"
(선)학꽁치,죽변,32미,S/P,1,10,"58,000","58,000","58,000"
(선)학꽁치,삼척,29미,S/P,1,3,"54,000","54,000","54,000"
(선)학꽁치,포항,대,S/P,3,8,"40,000","40,000","40,000"
(선)학꽁치,남해,대,S/P,79,10,"15,000","4,000","6,100"
(선)학꽁치,부산(기장),중,S/P,2,10,"35,000","35,000","35,000"
(선)학꽁치,포항,중,S/P,1,10,"50,000","50,000","50,000"
(선)학꽁치,삼척,20미,S/P,47,3,"40,000","30,000","35,500"
(선)학꽁치,방어진,27미,S/P,56,1,200,200,200
(선)학꽁치,태안,중,kg,2,10,"12,000","12,000","12,000"
(선)학꽁치,부산(기장),대,S/P,1,10,"30,000","30,000","30,000"
(선)학꽁치,삼척,대,S/P,27,10,"79,000","45,000","59,900"
(선)학꽁치,방어진,대,S/P,56,1,200,200,200
(선)학꽁치,포항,대,S/P,3,5,"30,000","30,000","30,000"
(선)학꽁치,포항,대,S/P,16,3,"50,000","20,000","45,300"
(선)학꽁치,제주도,80미,S/P,50,10,"40,000","21,000","26,200"
(선)학꽁치,삼척,대,S/P,3,5,"25,000","25,000","25,000"
(선)학꽁치,죽변,40미,S/P,4,10,"64,000","58,000","60,000"
(선)학꽁치,죽변,대,S/P,1,5,"50,000","50,000","50,000"
(선)학꽁치,삼척,4미,S/P,7,10,"28,500","28,500","28,500"
(선)학꽁치,포항,25미,S/P,4,5,"20,000","20,000","20,000"
