어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(냉)꽁치,대만,2번,CT/(BT),10,9.2,"56,000","56,000","56,000"
(냉)꽁치,대만,1번,CT/(BT),45,9.0,"73,000","73,000","73,000"
(냉)꽁치,대만,1번,CT/(BT),50,9.1,"73,500","73,500","73,500"
(냉)꽁치,대만,2번,CT/(BT),90,9.1,"56,000","56,000","56,000"
(냉)꽁치,대만,2번,CT/(BT),70,9.3,"60,600","60,600","60,600"
(냉)꽁치,대만,중,box,5,9.2,"100,000","100,000","100,000"
(선)학꽁치,속초,50미,S/P,1,5.0,"20,000","20,000","20,000"
(선)학꽁치,남해,소,c/s(상자),5,10.0,"5,000","5,000","5,000"
(선)학꽁치,남해,대,S/P,8,5.0,"5,000","5,000","5,000"
(선)학꽁치,남해,40미,S/P,21,5.0,"40,000","18,000","33,000"
(선)학꽁치,부산(기장),중,kg,2,1.0,"10,000","10,000","10,000"
(선)학꽁치,여수,중,S/P,15,4.0,"65,000","47,000","55,500"
(선)학꽁치,남해,중,S/P,45,5.0,"25,000","4,000","11,300"
(선)학꽁치,여수,대,S/P,20,4.0,"50,000","45,000","46,300"
(선)학꽁치,남해,30미,S/P,65,5.0,"50,000","15,000","32,200"
(선)학꽁치,속초,40미,S/P,12,5.0,"61,000","50,000","54,600"
(선)학꽁치,여수,대,S/P,8,10.0,"50,000","50,000","50,000"
(선)학꽁치,포항,대,S/P,2,10.0,"60,000","60,000","60,000"
