어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)갈치,안흥,28미,S/P,1,10.0,"220,000","220,000","220,000"
(선)갈치,나로도,49미,S/P,1,15.0,"41,000","41,000","41,000"
(선)갈치,군산,3미,S/P,3,10.0,"78,000","50,000","68,700"
(선)갈치,서산,31미,S/P,2,10.0,"105,000","105,000","105,000"
(선)갈치,안흥,22미,S/P,3,10.0,"290,000","150,000","243,300"
(선)갈치,남해,35미,S/P,2,15.0,"55,000","55,000","55,000"
(선)갈치,안흥,11미,S/P,3,10.0,"390,000","160,000","313,300"
(선)갈치,군산,대,S/P,20,10.0,"28,000","28,000","28,000"
(선)갈치,군산,중,kg,802,1.0,"14,000","1,000","1,900"
(선)갈치,안흥,12미,S/P,3,10.0,"370,000","170,000","303,300"
(선)갈치,서산,30미,S/P,1,10.0,"105,000","105,000","105,000"
(선)갈치,군산,30미,S/P,17,15.0,"37,000","15,000","19,100"
(선)갈치,군산,1미,kg,"4,155",1.0,"30,000","1,100","1,600"
(선)갈치,서산,28미,S/P,1,10.0,"130,000","130,000","130,000"
(선)갈치,목포,대,c/s(상자),20,15.0,"38,000","38,000","38,000"
(선)갈치,군산,11미,S/P,1,10.0,"52,000","52,000","52,000"
(선)갈치,군산,10미,S/P,47,10.0,"160,000","63,000","104,600"
(선)갈치,서천,12미,c/s(상자),12,1.0,"5,000","1,000","2,800"
(선)갈치,서천,20미,kg,"1,525",1.0,"15,000","1,000","5,700"
(선)갈치,안흥,15미,S/P,2,10.0,"340,000","170,000","255,000"
(선)갈치,안흥,18미,S/P,4,10.0,"330,000","330,000","330,000"
(선)갈치,남해,40미,S/P,2,15.0,"55,000","55,000","55,000"
(선)갈치,서산,29미,S/P,2,10.0,"130,000","130,000","130,000"
(선)갈치,군산,7미,S/P,32,10.0,"100,000","48,000","58,600"
(선)갈치,완도,대,S/P,1,10.0,"17,000","17,000","17,000"
(선)갈치,남해,45미,S/P,16,15.0,"46,000","38,000","40,900"
(선)갈치,군산,10미,S/P,14,15.0,"66,000","66,000","66,000"
(선)갈치,안흥,1미,미(마리),9,1.0,"40,000","40,000","40,000"
