어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)갈치,태안,1미,미(마리),48.0,1.0,"40,000","3,000","19,800"
(선)갈치,안흥,10미,S/P,4.0,10.0,"290,000","270,000","277,500"
(선)갈치,군산,대,S/P,6.0,15.0,"270,000","270,000","270,000"
(선)갈치,안흥,15미,S/P,4.0,10.0,"280,000","265,000","276,300"
(선)갈치,군산,대,S/P,40.1,1.0,"56,000","3,500","28,300"
(선)갈치,안흥,17미,S/P,1.0,10.0,"270,000","270,000","270,000"
(선)갈치,안흥,8미,S/P,3.0,10.0,"290,000","270,000","276,700"
(선)갈치,안흥,5미,S/P,1.0,10.0,"280,000","280,000","280,000"
(선)갈치,목포,10미,S/P,15.0,15.0,"285,000","246,000","272,100"
(선)갈치,목포,4미,S/P,1.0,4.0,"150,000","150,000","150,000"
(선)갈치,안흥,11미,S/P,6.0,10.0,"280,000","265,000","273,300"
(선)갈치,남해,대,S/P,5.0,15.0,"70,000","70,000","70,000"
(선)갈치,목포,8미,S/P,5.0,15.0,"263,000","263,000","263,000"
(선)갈치,안흥,9미,S/P,2.0,10.0,"260,000","260,000","260,000"
(선)갈치,안흥,13미,S/P,2.0,10.0,"265,000","265,000","265,000"
(선)갈치,완도,중,kg,71.8,1.0,700,700,700
(선)갈치,안흥,14미,S/P,2.0,10.0,"290,000","270,000","280,000"
(선)갈치,목포,8미,S/P,10.0,4.0,"120,000","115,000","119,000"
(선)갈치,목포,중,S/P,3.0,15.0,"130,000","130,000","130,000"
(선)갈치,안흥,16미,S/P,2.0,10.0,"270,000","250,000","260,000"
(선)갈치,안흥,12미,S/P,1.0,10.0,"290,000","290,000","290,000"
(선)갈치,안흥,15미,S/P,1.0,8.0,"210,000","210,000","210,000"
(선)갈치,목포,5미,S/P,7.0,6.0,"150,000","110,000","144,300"
(선)갈치,안흥,대,S/P,2.0,1.0,"50,000","50,000","50,000"
(선)갈치,안흥,10미,S/P,1.0,13.0,"270,000","270,000","270,000"
(냉)갈치,부산(기장),16미,CT/(BT),2.0,12.0,"320,000","320,000","320,000"
(냉)갈치,남해,28미,S/P,4.0,15.0,"95,000","95,000","95,000"
(냉)갈치,부산(기장),10미,CT/(BT),3.0,12.0,"290,000","290,000","290,000"
(냉)갈치,기타(국내),100미,CT/(BT),10.0,25.0,"95,800","95,800","95,800"
(냉)갈치,오만,500/700,CT/(BT),50.0,8.0,"59,600","59,600","59,600"
(냉)갈치,부산(기장),중,S/P,1.0,13.0,"320,000","320,000","320,000"
(냉)갈치,기타(국내),6미,CT/(BT),5.0,10.0,"220,000","220,000","220,000"
(냉)갈치,기타(국내),45미,CT/(BT),60.0,10.0,"63,100","63,100","63,100"
(냉)갈치,오만,400/500,CT/(BT),50.0,8.0,"56,400","54,300","55,600"
(냉)갈치,부산(기장),16미,c/s(상자),2.0,10.0,"320,000","320,000","320,000"
(냉)갈치,부산(기장),12미,CT/(BT),3.0,12.0,"290,000","290,000","290,000"
(냉)갈치,부산(기장),대,S/P,1.0,10.0,"150,000","150,000","150,000"
(선)먹갈치,제주도,9미,S/P,1.0,7.0,"200,000","200,000","200,000"
(선)먹갈치,제주도,7미,S/P,1.0,5.0,"145,000","145,000","145,000"
(선)먹갈치,제주도,5미,S/P,3.0,7.0,"170,000","170,000","170,000"
(선)먹갈치,제주도,4미,S/P,1.0,5.5,"145,000","145,000","145,000"
(선)먹갈치,제주도,4미,S/P,1.0,3.5,"83,000","83,000","83,000"
(선)먹갈치,제주도,6미,S/P,7.0,10.0,"170,000","170,000","170,000"
(선)먹갈치,제주도,4미,S/P,11.0,5.0,"145,000","140,000","144,500"
(선)먹갈치,제주도,6미,S/P,1.0,3.5,"80,000","80,000","80,000"
(선)먹갈치,제주도,5미,S/P,1.0,5.5,"155,000","155,000","155,000"
(선)먹갈치,제주도,8미,S/P,1.0,5.0,"150,000","150,000","150,000"
(선)먹갈치,제주도,5미,S/P,10.0,5.0,"160,000","145,000","158,500"
(선)먹갈치,제주도,6미,S/P,4.0,5.0,"160,000","145,000","152,500"
(선)은갈치,제주도,3미,S/P,1.0,2.5,"90,000","90,000","90,000"
(선)은갈치,제주도,2미,S/P,1.0,2.8,"90,000","90,000","90,000"
(선)은갈치,제주도,2미,S/P,2.0,5.1,"130,000","126,000","128,000"
(선)은갈치,제주도,5미,S/P,1.0,4.5,"150,000","150,000","150,000"
(선)은갈치,제주도,5미,S/P,1.0,3.8,"125,000","125,000","125,000"
(선)은갈치,제주도,1미,S/P,1.0,1.9,"45,000","45,000","45,000"
(선)은갈치,제주도,2미,S/P,2.0,4.0,"120,000","98,000","109,000"
(선)은갈치,제주도,2미,S/P,1.0,5.3,"130,000","130,000","130,000"
(선)은갈치,제주도,5미,S/P,1.0,4.7,"150,000","150,000","150,000"
(선)은갈치,제주도,11미,S/P,1.0,4.5,"110,000","110,000","110,000"
(선)은갈치,제주도,8미,S/P,420.0,5.0,"225,000","130,000","183,100"
(선)은갈치,제주도,4미,S/P,3.0,5.2,"200,000","170,000","190,000"
(선)은갈치,제주도,6미,S/P,147.0,4.8,"240,000","163,000","183,700"
(선)은갈치,제주도,10미,S/P,400.0,5.0,"240,000","45,000","169,000"
(선)은갈치,제주도,4미,S/P,1.0,5.3,"190,000","190,000","190,000"
(선)은갈치,제주도,7미,S/P,1.0,4.5,"145,000","145,000","145,000"
(선)은갈치,제주도,4미,S/P,174.0,5.0,"233,000","130,000","178,300"
(선)은갈치,제주도,6미,S/P,1.0,6.0,"200,000","200,000","200,000"
(선)은갈치,제주도,4미,S/P,1.0,3.7,"120,000","120,000","120,000"
(선)은갈치,제주도,34미,S/P,1.0,8.0,"30,000","30,000","30,000"
(선)은갈치,제주도,9미,S/P,1.0,4.7,"170,000","170,000","170,000"
(선)은갈치,제주도,5미,S/P,1.0,4.3,"150,000","150,000","150,000"
(선)은갈치,제주도,1미,S/P,1.0,2.8,"60,000","60,000","60,000"
(선)은갈치,제주도,11미,S/P,1.0,5.2,"165,000","165,000","165,000"
(선)은갈치,제주도,7미,S/P,375.0,5.0,"240,000","140,000","185,500"
(선)은갈치,제주도,7미,S/P,1.0,5.4,"200,000","200,000","200,000"
(선)은갈치,제주도,7미,S/P,74.0,4.9,"240,000","160,000","184,400"
(선)은갈치,제주도,3미,S/P,1.0,8.0,"192,000","192,000","192,000"
(선)은갈치,제주도,15미,S/P,1.0,5.0,"35,000","35,000","35,000"
(선)은갈치,제주도,10미,S/P,293.0,4.5,"170,000","66,000","111,600"
(선)은갈치,제주도,10미,S/P,4.0,3.0,"48,000","45,000","47,300"
(선)은갈치,제주도,5미,S/P,1.0,6.0,"225,000","225,000","225,000"
(선)은갈치,제주도,5미,S/P,1.0,3.2,"100,000","100,000","100,000"
(선)은갈치,제주도,6미,S/P,25.0,4.0,"117,000","110,000","112,800"
(선)은갈치,제주도,4미,S/P,1.0,7.5,"220,000","220,000","220,000"
(선)은갈치,제주도,4미,S/P,1.0,6.5,"250,000","250,000","250,000"
(선)은갈치,제주도,2미,S/P,1.0,6.5,"170,000","170,000","170,000"
(선)은갈치,제주도,2미,S/P,2.0,3.0,"90,000","90,000","90,000"
(선)은갈치,제주도,2미,S/P,5.0,4.6,"140,000","120,000","128,800"
(선)은갈치,제주도,5미,S/P,1.0,4.9,"170,000","170,000","170,000"
(선)은갈치,제주도,4미,S/P,1.0,3.5,"130,000","130,000","130,000"
(선)은갈치,제주도,대,S/P,2.0,9.0,"10,000","10,000","10,000"
(선)은갈치,제주도,25미,S/P,10.0,6.0,"28,000","13,000","17,500"
(선)은갈치,제주도,특대,S/P,2.0,9.0,"18,000","18,000","18,000"
(선)은갈치,제주도,2미,S/P,1.0,2.6,"70,000","70,000","70,000"
(선)은갈치,제주도,4미,S/P,1.0,2.0,"35,000","35,000","35,000"
(선)은갈치,제주도,대,S/P,5.0,7.0,"200,000","17,000","158,000"
(선)은갈치,제주도,5미,S/P,1.0,2.3,"32,000","32,000","32,000"
(선)은갈치,제주도,10미,S/P,1.0,4.9,"140,000","140,000","140,000"
(선)은갈치,제주도,11미,S/P,1.0,5.0,"135,000","135,000","135,000"
(선)은갈치,제주도,5미,S/P,1.0,5.6,"205,000","205,000","205,000"
(선)은갈치,제주도,8미,S/P,1.0,3.7,"135,000","135,000","135,000"
(선)은갈치,제주도,8미,S/P,1.0,6.0,"188,000","188,000","188,000"
(선)은갈치,제주도,4미,S/P,1.0,4.7,"215,000","215,000","215,000"
(선)은갈치,제주도,10미,S/P,6.0,3.1,"23,000","23,000","23,000"
