일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,6.0,6.0,6.1,6.0,6.1,5.9,5.8,5.9,5.9,5.9,5.9,6.0,6.1,6.1,6.1,6.1,6.2,6.1,6.1,6.1,6.0,6.1,6.0,6.1,6.2,6.0,5.8
02,6.1,6.1,6.1,6.1,6.0,6.0,5.9,6.0,5.8,5.8,5.8,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.7,5.7,5.6,5.7,5.8,5.7,6.1,5.9,5.6
03,5.8,5.8,5.8,5.8,5.8,5.7,5.6,5.7,5.5,5.6,5.6,5.6,5.6,5.6,5.7,5.7,5.7,5.7,5.7,5.5,5.6,5.6,5.7,5.7,5.8,5.7,5.5
04,5.7,5.7,5.7,5.7,5.7,5.6,5.6,5.6,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.6,5.6,5.6,5.5,5.5,5.5,5.5,5.5,5.5,5.7,5.6,5.5
05,5.4,5.5,5.5,5.5,5.6,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.4,5.5,5.5,5.5,5.5,5.4,5.5,5.5,5.5,5.5,5.5,5.6,5.5,5.4
06,5.5,5.3,5.4,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.4,5.4,5.4,5.4,5.4,5.3,5.4,5.3,5.5,5.4,5.4,5.5,5.5,5.5,5.5,5.4,5.3
07,5.5,5.5,5.4,5.5,5.5,5.6,5.6,5.6,5.6,5.5,5.6,5.6,5.5,5.5,5.6,5.6,5.4,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,5.5,5.4
08,5.6,5.6,5.5,5.4,5.5,5.6,5.6,5.6,5.5,5.5,5.4,5.4,5.4,5.3,5.3,5.3,5.3,5.3,5.3,5.4,5.4,5.4,5.4,5.3,5.6,5.4,5.3
09,5.4,5.3,5.3,5.3,5.2,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.2,5.1,5.1,5.2,5.1,5.2,5.3,5.3,5.3,5.3,5.3,5.4,5.3,5.1
10,5.3,5.3,5.3,5.3,5.3,5.3,5.2,5.3,5.2,5.3,5.3,5.3,5.3,5.3,5.2,5.2,5.2,5.2,5.3,5.2,5.3,5.3,5.3,5.4,5.4,5.3,5.2
11,5.4,5.3,5.4,5.3,5.3,5.3,5.3,5.3,5.4,5.4,5.4,5.4,5.5,5.5,5.5,5.4,5.4,5.4,5.3,5.5,5.4,5.5,5.5,5.5,5.5,5.4,5.3
12,5.6,5.6,5.6,5.6,5.4,5.5,5.5,5.5,5.5,5.5,5.6,5.6,5.6,5.7,5.7,5.6,5.6,5.6,5.6,,,5.6,5.6,5.7,5.7,5.6,5.4
13,5.7,5.7,5.7,5.7,5.6,5.5,5.6,5.5,5.6,5.6,5.6,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.8,5.7,5.8,5.8,5.8,5.7,5.5
14,5.8,5.9,5.9,5.9,5.9,5.6,5.6,5.6,5.8,5.7,5.8,5.8,5.8,5.8,5.9,5.8,5.8,5.8,5.8,5.7,5.8,5.8,5.7,5.8,5.9,5.8,5.6
15,5.8,5.8,5.8,5.8,5.8,5.7,5.6,5.7,5.8,5.7,5.7,5.7,5.7,5.7,5.8,5.7,5.7,5.7,5.4,5.4,5.6,5.6,5.5,5.6,5.8,5.7,5.4
16,5.6,5.6,5.6,5.6,5.5,5.5,5.4,5.5,5.4,5.4,5.3,5.4,5.4,5.4,5.5,5.4,5.4,5.4,5.2,5.2,5.2,5.3,5.2,5.3,5.6,5.4,5.2
17,5.3,5.2,5.2,5.1,5.1,5.1,5.0,5.1,5.1,5.1,5.0,5.1,5.1,5.0,5.0,5.0,4.9,5.0,4.8,4.8,4.8,4.8,4.7,4.8,5.3,5.0,4.7
18,4.8,4.7,4.7,4.6,4.6,4.4,4.4,4.4,4.3,4.3,4.3,4.3,4.4,4.4,4.4,4.5,4.5,4.5,4.4,4.4,4.4,4.4,4.4,4.3,4.8,4.4,4.3
19,4.4,4.4,4.4,4.4,4.4,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.2,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.4,4.3,4.4,4.3,4.2
