일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,7.5,7.5,7.5,7.5,7.5,7.4,7.5,7.4,7.4,,,7.5,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.5,7.4,7.4,7.5,7.4,7.3
02,7.4,7.4,7.4,7.4,7.4,7.3,7.4,7.3,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.3,7.4,7.6,7.5,7.5,7.6,7.4,7.3
03,7.5,7.5,7.4,7.4,7.4,7.5,7.5,7.5,7.5,7.4,7.6,7.6,7.5,7.5,7.5,7.5,7.5,7.5,7.6,7.6,7.7,7.7,7.6,7.5,7.7,7.5,7.4
04,7.5,7.6,7.6,7.6,7.7,7.6,7.5,7.6,7.6,7.6,7.7,7.7,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.7,7.7,7.7,7.8,7.8,7.8,7.6,7.5
05,7.7,7.8,7.8,7.8,7.8,7.8,7.7,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.7,7.8,7.7,7.8,7.7,7.8,7.8,7.8,7.9,7.9,7.8,7.7
06,7.9,7.8,7.9,7.9,7.9,7.9,7.9,7.9,7.8,7.9,7.9,7.9,7.9,8.0,8.0,8.0,7.8,8.0,8.0,7.9,7.9,7.9,7.9,8.0,8.0,7.9,7.8
07,8.0,8.0,8.0,7.9,8.0,8.0,8.0,8.0,8.0,8.0,7.9,8.0,8.0,8.0,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.0,7.9
08,8.2,8.2,8.2,8.2,8.2,8.1,8.2,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.2,8.2,8.3,8.2,8.2,8.3,8.2,8.3,8.2,8.2,8.3,8.2,8.1
09,8.2,8.3,8.3,8.3,8.3,8.3,8.2,8.3,8.2,8.2,8.2,8.2,8.2,8.2,8.1,8.1,8.2,8.1,8.2,8.3,8.3,8.3,8.3,8.2,8.3,8.2,8.1
10,8.2,8.2,8.2,8.2,8.3,8.3,8.3,8.3,8.2,8.2,8.2,8.2,8.2,8.2,8.1,8.1,8.1,8.1,8.3,8.2,8.2,8.2,8.2,8.2,8.3,8.2,8.1
11,8.2,8.2,8.2,8.1,8.1,8.3,8.3,8.3,8.2,8.2,8.2,8.2,8.2,8.1,8.1,8.1,8.1,8.1,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.2,8.1
12,8.3,8.2,8.3,8.2,8.3,8.3,8.4,8.3,8.4,8.4,8.4,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.4,8.4,8.3,8.4,8.4,8.4,8.4,8.3,8.2
13,8.4,8.3,8.3,8.3,8.2,8.3,8.3,8.3,8.3,8.3,8.3,8.2,8.2,8.2,8.3,8.4,8.5,8.4,8.6,8.6,8.5,8.5,8.5,8.4,8.6,8.4,8.2
14,8.4,8.4,8.4,8.4,8.4,8.3,8.3,8.3,8.5,8.4,8.4,8.4,8.3,8.4,8.4,8.4,8.5,8.4,8.4,8.6,8.6,8.6,8.6,8.6,8.6,8.4,8.3
15,8.5,8.5,8.5,8.5,8.5,8.4,8.5,8.4,8.6,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.6,8.7,8.6,8.6,8.6,8.7,8.5,8.4
16,8.6,8.6,8.6,8.5,8.6,8.5,8.6,8.5,8.6,8.7,8.5,8.6,8.6,8.5,8.5,8.5,8.5,8.5,8.6,8.6,8.6,8.5,8.6,8.5,8.7,8.6,8.5
17,8.6,8.5,8.5,8.5,8.5,8.5,8.4,8.5,8.5,8.6,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.6,8.6,8.7,8.6,8.6,8.6,8.7,8.5,8.4
18,8.6,8.5,8.5,8.5,8.5,8.5,8.6,8.5,8.6,8.6,8.6,8.5,8.6,8.6,8.6,8.6,8.5,8.6,8.6,8.7,8.7,8.7,8.6,8.7,8.7,8.6,8.5
19,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.8,8.8,8.8,8.8,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.8,8.8,8.7,8.7,8.8,8.7,8.6
20,8.8,8.7,8.8,8.8,8.7,8.7,8.8,8.7,8.8,8.8,8.9,8.9,8.9,8.7,8.8,8.9,8.9,8.9,8.8,9.0,9.0,9.0,9.0,9.0,9.0,8.9,8.7
21,9.0,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.2,9.3,9.3,9.3,9.3,9.3,9.3,9.1,9.3,9.1,9.3,9.4,9.4,9.5,9.5,9.5,9.5,9.3,9.0
22,9.5,9.4,9.5,9.6,9.5,9.5,9.6,9.5,9.5,9.6,9.6,9.6,9.6,9.7,9.7,9.7,9.5,9.7,9.6,9.6,9.6,9.6,9.7,9.7,9.7,9.6,9.4
23,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.8,9.7,9.8,9.8,9.8,9.7,9.7,9.7,9.7,9.6,9.7,9.8,9.7,9.6
24,9.7,9.7,9.7,9.8,9.8,9.7,9.7,9.7,9.7,9.7,9.6,9.6,9.7,9.6,9.5,9.7,9.8,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.8,9.7,9.5
25,9.7,9.7,9.8,9.8,9.9,9.9,9.8,9.9,9.8,9.8,9.7,9.7,9.7,9.7,9.7,9.7,9.9,9.7,10.0,10.0,10.0,9.9,9.9,9.9,10.0,9.8,9.7
26,9.9,9.9,9.9,10.0,9.9,10.1,10.1,10.1,10.0,10.0,10.0,10.0,9.9,9.9,9.8,9.9,9.9,9.9,10.0,10.0,10.0,10.0,10.0,9.9,10.1,10.0,9.8
27,9.9,9.9,9.9,9.9,10.0,9.9,10.0,9.9,10.0,10.0,10.0,10.0,10.0,9.8,9.8,9.9,9.9,9.9,10.0,10.0,10.0,10.0,9.9,9.9,10.0,9.9,9.8
28,9.8,9.8,9.8,9.7,9.8,9.8,9.8,9.8,9.9,9.9,9.9,9.9,9.9,9.8,9.8,9.8,9.8,9.8,9.8,9.9,9.9,9.9,9.9,9.9,9.9,9.8,9.7
29,9.8,9.8,9.8,9.8,9.8,9.8,9.9,9.8,10.0,9.9,9.9,10.0,9.9,9.9,9.9,9.9,9.9,9.9,10.0,10.1,10.1,10.1,10.1,10.1,10.1,9.9,9.8
30,10.0,9.9,9.9,10.0,10.0,10.1,10.1,10.1,10.1,10.2,10.1,10.1,10.2,10.2,10.1,10.0,10.1,10.0,9.9,10.0,10.1,10.0,10.0,10.0,10.2,10.1,9.9
TOTAL,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.8,8.8,8.8,8.8,8.8,8.8,8.7,8.6
