일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,5.3,5.3,5.3,5.3,5.2,5.2,5.1,5.2,5.2,5.2,5.3,5.3,5.3,5.3,5.3,5.3,5.2,5.3,5.3,5.2,5.3,5.2,5.3,5.3,5.3,5.3,5.1
02,5.3,5.3,5.3,5.3,5.4,5.1,5.0,5.1,5.2,5.1,5.1,5.1,5.1,5.2,5.3,5.3,5.3,5.3,5.2,5.2,5.2,5.3,5.2,5.2,5.4,5.2,5.0
03,5.2,5.2,5.3,5.3,5.3,5.2,5.2,5.2,5.1,5.2,5.1,5.1,5.1,5.1,5.1,5.2,5.2,5.2,5.1,5.2,5.1,5.2,5.1,5.2,5.3,5.2,5.1
04,5.2,5.1,5.2,5.2,5.2,5.3,5.1,5.3,5.1,5.1,5.2,5.1,5.1,5.1,5.1,5.2,5.1,5.2,5.2,5.0,5.0,5.2,5.2,5.1,5.3,5.1,5.0
05,5.1,5.1,5.1,5.2,5.2,5.2,5.3,5.2,5.1,5.0,5.2,5.2,5.1,5.2,5.2,5.2,5.2,5.2,5.3,5.4,5.4,5.4,5.5,5.4,5.5,5.2,5.0
06,5.4,5.4,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.4,5.4,5.4,5.4,5.4,5.4,5.5,5.5,5.5,5.5,5.6,5.6,5.5,5.4
07,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.6,5.6,5.5,5.5,5.5,5.5,5.5,5.4,5.5,5.4,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.5,5.3
08,5.5,5.4,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.4,5.5,5.4,5.4,5.4,5.4,5.4,5.5,5.5,5.5,5.4
09,5.5,5.5,5.5,5.4,5.6,5.6,5.5,5.6,5.5,5.5,5.5,5.6,5.6,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.5,5.5,5.5,5.5,5.6,5.5,5.4
10,5.6,5.6,5.6,5.6,5.5,5.5,5.5,5.5,5.5,5.6,5.6,5.6,5.6,5.6,5.6,5.5,5.6,5.5,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.5
11,5.6,5.7,5.7,5.7,5.8,5.8,5.7,5.8,5.7,5.7,5.7,5.8,5.7,5.8,5.7,5.6,5.6,5.6,5.8,5.7,5.8,5.8,5.8,5.8,5.8,5.7,5.6
12,5.8,5.8,5.8,5.8,5.9,5.9,5.9,5.9,5.8,5.9,5.9,5.9,5.9,5.9,5.9,5.8,5.8,5.8,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.8
13,5.9,5.9,5.9,5.9,5.8,5.9,5.9,5.9,5.9,5.9,5.8,5.9,5.9,5.9,5.9,5.8,5.9,5.8,5.8,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.8
14,5.9,5.9,5.9,5.9,5.8,5.8,5.9,5.8,5.9,5.9,5.9,5.9,6.0,6.0,5.9,6.0,5.8,6.0,5.8,6.0,5.9,5.9,5.9,5.9,6.0,5.9,5.8
15,6.0,6.0,6.0,6.0,5.9,5.9,5.8,5.9,5.9,5.9,5.9,5.9,6.0,6.0,6.0,6.0,5.9,6.0,5.9,5.9,6.0,5.9,5.9,5.9,6.0,5.9,5.8
16,6.0,6.0,6.0,6.0,6.0,5.9,6.0,5.9,6.1,6.0,6.1,6.1,6.1,6.1,6.1,6.2,6.2,6.2,6.2,6.4,6.4,6.3,6.4,6.3,6.4,6.1,5.9
