일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,22.8,22.7,22.8,22.8,22.8,22.8,22.8,22.8,22.9,23.0,23.2,23.2,23.2,23.0,23.2,23.1,23.1,23.1,23.1,23.1,23.1,23.2,23.2,23.2,23.2,23.0,22.7
02,23.3,23.3,23.2,23.2,23.2,23.2,23.1,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.1,23.2,23.2,23.2,23.2,23.2,23.3,23.3,23.3,23.3,23.3,23.2,23.1
03,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.6,23.5,23.6,23.7,23.7,23.8,23.8,23.8,23.8,23.5,23.4
04,23.9,23.9,24.0,24.0,24.0,24.0,23.9,24.0,24.0,24.0,24.1,24.1,24.1,24.0,24.0,24.0,24.0,24.0,24.1,24.1,24.1,24.1,24.2,24.2,24.2,24.0,23.9
05,24.3,24.3,24.4,24.5,24.5,24.5,24.4,24.5,24.5,24.5,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.5,24.5,24.5,24.6,24.6,24.7,24.7,24.5,24.3
06,24.7,24.8,24.8,24.9,25.0,25.1,25.1,25.1,25.0,25.0,24.9,24.9,24.9,24.9,25.0,25.1,25.1,25.1,25.0,25.1,25.1,25.1,25.1,25.0,25.1,25.0,24.7
07,25.0,25.0,25.0,25.1,25.0,25.0,25.1,25.0,25.0,25.0,25.0,24.9,24.9,24.9,24.8,24.9,24.9,24.9,24.9,24.8,24.8,24.8,24.8,24.8,25.1,24.9,24.8
08,24.7,24.7,24.7,24.7,24.8,24.7,24.8,24.7,24.7,24.7,24.6,24.6,24.6,24.5,24.6,24.6,24.7,24.6,24.8,24.7,24.6,24.6,24.5,24.5,24.8,24.7,24.5
09,24.5,24.4,24.4,24.4,24.4,24.5,24.4,24.5,24.5,24.4,24.3,24.3,24.2,24.2,24.1,24.1,24.2,24.1,24.4,24.4,24.3,24.2,24.2,24.2,24.5,24.3,24.1
10,24.1,24.1,24.0,24.0,24.1,24.2,24.2,24.2,24.2,24.0,24.0,23.9,23.9,23.8,23.7,23.7,23.8,23.7,23.8,24.0,24.0,23.9,23.8,23.8,24.2,24.0,23.7
11,23.8,23.7,23.7,23.6,23.7,23.8,23.8,23.8,23.8,23.7,23.6,23.6,23.5,23.5,23.4,23.4,23.4,23.4,23.7,23.7,23.8,23.7,23.6,23.6,23.8,23.6,23.4
12,23.6,23.5,23.5,23.4,23.4,23.5,23.6,23.5,23.5,23.6,23.4,23.4,23.4,23.4,23.3,23.2,23.2,23.2,23.4,23.4,23.5,23.5,23.4,23.4,23.6,23.4,23.2
13,23.3,23.3,23.3,23.2,23.2,23.2,23.2,23.2,23.2,23.3,23.3,23.2,23.2,23.1,23.1,23.1,23.0,23.1,23.0,23.2,23.1,23.2,23.2,23.1,23.3,23.2,23.0
14,23.1,23.1,23.1,23.0,23.0,23.0,23.0,23.0,23.1,23.0,23.2,23.1,23.0,23.0,23.0,23.0,22.9,23.0,22.9,22.9,23.0,23.0,23.2,23.1,23.2,23.0,22.9
15,23.1,23.1,23.0,23.0,23.0,23.0,23.0,23.0,22.9,22.9,23.1,23.1,23.0,23.0,22.9,22.9,22.9,22.9,23.0,23.0,23.1,23.2,23.3,23.4,23.4,23.0,22.9
16,23.4,23.3,23.3,23.3,23.2,23.2,23.2,23.2,23.2,23.3,23.3,23.3,23.3,23.2,23.2,23.1,23.1,23.1,23.2,23.2,23.2,23.3,23.4,23.4,23.4,23.2,23.1
17,23.5,23.4,23.4,23.4,23.4,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.2,23.2,23.1,23.1,23.1,23.1,23.2,23.2,23.2,23.2,23.3,23.5,23.3,23.1
18,23.4,23.4,23.4,23.4,23.3,23.3,23.3,23.3,23.2,23.3,23.3,23.3,23.3,23.2,23.2,23.1,23.2,23.1,23.1,23.1,23.2,23.2,23.2,23.2,23.4,23.3,23.1
19,23.2,23.2,23.3,23.4,23.4,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.2,23.3,23.2,23.2,23.2,23.2,23.2,23.2,23.4,23.3,23.2
20,23.2,23.2,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.2,23.2,23.2,23.2,23.2,23.2,23.3,23.3,23.3,23.2,23.1,23.1,23.1,23.1,23.1,23.3,23.2,23.1
21,23.1,23.1,23.1,23.2,23.2,23.2,23.4,23.2,23.3,23.2,23.2,23.1,22.9,23.0,23.1,23.1,23.2,23.1,23.2,23.2,23.2,23.2,23.1,23.1,23.4,23.2,22.9
22,23.0,23.0,23.1,23.1,23.1,23.1,23.4,23.1,23.3,23.3,23.3,23.3,23.2,23.2,23.2,23.3,23.3,23.3,23.6,23.5,23.4,23.4,23.4,23.4,23.6,23.3,23.0
23,23.4,23.3,23.3,23.2,23.3,23.4,23.3,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.6,23.5,23.4,23.5,23.5,23.6,23.4,23.2
24,23.5,23.4,23.4,23.3,23.3,23.3,23.3,23.3,23.6,23.5,23.4,23.4,23.4,23.4,23.3,23.4,23.3,23.4,23.4,23.6,23.6,23.5,23.5,23.4,23.6,23.4,23.3
25,23.0,23.0,23.0,23.1,23.3,23.4,23.3,23.4,23.5,23.5,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.5,23.5,23.4,23.4,23.5,23.3,23.0
26,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.5,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.5,23.6,23.5,23.5,23.6,23.4,23.4
27,23.5,23.5,23.5,23.5,23.5,23.4,23.4,23.4,23.5,23.6,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.4,23.4,23.5,23.5,23.5,23.5,23.6,23.5,23.4
28,23.5,23.5,23.5,23.4,23.4,23.4,23.4,23.4,23.4,23.5,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.3,23.3,23.5,23.5,23.4,23.5,23.4,23.3
29,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.5,23.3,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.5,23.5,23.5,23.5,23.4,23.3
30,23.4,23.5,23.4,23.5,23.4,23.4,23.5,23.4,23.5,23.5,23.5,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.4
31,23.5,23.4,23.5,23.5,23.5,23.4,23.5,23.4,23.5,23.5,23.5,23.5,23.4,23.5,23.4,23.4,23.4,23.4,23.4,23.5,23.5,23.5,23.5,23.4,23.5,23.5,23.4
TOTAL,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.5,23.5,23.5,23.5,23.5,23.6,23.6,23.6,23.6,23.6,23.6,23.7,23.6,23.4
