일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,27.727.627.427.327.027.027.127.027.327.327.327.527.527.427.227.127.127.126.927.127.227.227.327.4,27.7,27.2,26.9
02,27.627.427.227.027.026.926.826.927.027.027.127.227.327.227.026.926.926.926.726.726.926.927.027.1,27.6,27.0,26.7
03,27.327.327.126.926.926.926.726.926.826.926.927.027.227.427.327.026.827.026.826.826.826.926.927.1,27.4,27.0,26.7
04,27.327.427.327.126.926.926.926.926.926.927.027.227.527.627.527.327.127.327.027.127.127.127.127.1,27.6,27.1,26.9
05,27.327.527.527.527.427.227.327.227.327.327.327.327.427.527.627.727.727.727.427.527.627.627.627.5,27.7,27.5,27.2
06,27.627.727.727.727.727.627.527.627.627.627.627.727.727.828.028.028.028.027.727.627.627.727.727.7,28.0,27.7,27.5
07,27.827.927.927.927.927.827.827.827.727.727.727.827.827.927.928.128.128.128.127.927.727.727.727.7,28.2,27.9,27.7
08,27.827.827.827.927.927.927.927.927.827.827.727.827.827.927.928.028.028.028.128.027.927.927.927.9,28.1,27.9,27.7
09,27.827.827.827.927.927.927.927.927.927.827.827.827.827.827.827.827.927.828.128.128.128.027.927.9,28.1,27.9,27.8
10,27.827.827.827.827.927.927.927.928.028.027.927.927.827.827.827.827.927.828.128.228.328.528.327.9,28.5,28.0,27.8
11,27.927.927.827.827.927.927.927.928.228.228.228.127.927.827.827.827.827.828.027.927.627.126.826.8,28.2,27.8,26.8
12,27.727.827.827.827.827.827.727.826.926.626.426.226.527.527.727.727.827.727.626.926.726.726.726.6,27.8,27.3,26.2
13,26.927.527.727.827.827.727.727.727.527.226.926.927.127.427.627.827.727.827.627.527.327.026.926.8,27.8,27.4,26.8
14,26.727.427.627.727.727.727.727.727.627.527.127.126.927.127.427.627.827.627.827.727.527.227.026.8,27.8,27.4,26.7
15,27.026.927.527.727.827.727.727.727.727.727.427.427.227.427.627.727.827.727.927.927.827.727.527.3,27.9,27.6,26.9
16,27.427.227.627.827.827.827.827.827.727.727.627.427.127.027.327.727.827.727.627.627.727.727.527.3,27.8,27.6,27.0
17,27.026.927.227.627.727.727.627.727.727.627.627.427.227.227.327.527.627.527.727.727.727.727.627.5,27.7,27.5,26.9
18,27.427.227.327.627.727.727.727.727.627.727.727.727.727.627.627.627.627.627.627.727.727.727.727.7,27.7,27.6,27.2
19,27.727.727.727.727.727.727.727.727.727.727.727.727.727.827.827.927.827.927.627.727.727.727.827.8,27.9,27.7,27.6
20,27.727.827.827.827.727.727.727.727.727.827.727.727.727.727.827.827.827.827.827.827.827.927.927.9,27.9,27.8,27.7
21,27.927.927.927.927.927.927.927.927.827.827.827.927.927.927.928.028.028.028.027.927.927.927.827.8,28.0,27.9,27.8
22,27.827.927.927.927.927.927.927.927.927.927.827.827.827.927.927.927.927.928.028.027.927.827.727.7,28.0,27.9,27.7
23,27.727.727.827.827.827.927.927.928.028.027.927.827.827.827.927.928.027.928.028.028.128.027.927.8,28.1,27.9,27.7
24,27.727.727.727.727.827.828.027.827.927.927.827.727.727.727.727.727.727.727.827.927.927.927.727.6,28.0,27.8,27.6
25,27.627.627.627.527.627.627.727.627.727.727.627.527.527.427.427.527.527.527.627.627.627.727.627.5,27.7,27.6,27.4
26,27.527.527.527.527.527.527.427.527.527.527.427.427.427.427.427.427.427.427.527.527.527.627.727.6,27.7,27.5,27.4
27,27.527.427.527.427.527.527.527.527.327.327.427.327.327.327.327.227.227.227.227.127.127.427.527.1,27.5,27.3,27.1
28,27.127.227.127.027.027.027.127.027.027.026.926.926.927.026.926.926.926.927.027.027.026.927.227.1,27.2,27.0,26.9
29,27.026.927.026.926.926.927.026.926.926.926.926.926.726.726.726.726.726.726.726.726.726.726.726.7,27.0,26.8,26.7
30,26.326.326.426.426.426.426.426.426.326.226.125.925.926.026.226.126.026.126.026.026.025.925.925.8,26.4,26.1,25.8
31,25.725.725.825.925.925.925.825.925.825.825.725.525.425.525.625.725.725.725.725.725.725.725.625.5,25.9,25.7,25.4
TOTAL,27.427.427.527.527.527.527.527.527.427.427.327.327.327.427.427.527.527.527.527.427.427.427.427.3,27.7,27.4,27.1
