일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,3.73.63.53.31.42.11.42.11.62.11.31.81.22.64.75.86.15.85.15.55.86.34.63.2,6.3,3.4,1.2
02,2.62.63.63.43.14.22.04.21.91.51.71.11.93.95.34.44.04.44.95.86.45.73.20.9,6.4,3.4,0.9
03,2.02.51.61.72.11.31.51.31.21.11.41.11.12.14.04.54.94.55.74.95.56.46.86.8,6.8,3.2,1.1
04,7.37.57.67.36.97.26.87.27.07.36.96.26.27.17.05.85.25.86.97.16.56.86.76.9,7.6,6.8,5.2
05,7.87.15.84.12.32.02.62.02.53.12.12.11.21.23.54.66.24.65.53.63.32.00.50.8,7.8,3.5,0.5
06,1.91.41.61.92.21.92.31.92.52.72.11.02.12.42.42.52.22.52.92.72.53.34.73.8,4.7,2.4,1.0
07,1.01.61.31.61.51.62.21.61.61.62.12.52.32.63.04.54.94.53.22.83.62.30.71.1,4.9,2.4,0.7
08,1.71.91.71.72.02.51.92.51.81.72.21.81.72.43.13.72.93.73.02.52.12.21.40.4,3.7,2.1,0.4
09,1.01.30.90.80.61.71.71.72.42.22.93.22.61.40.81.92.61.90.91.31.40.30.81.0,3.2,1.5,0.3
10,1.21.21.31.12.02.52.12.53.12.42.12.02.42.11.71.62.61.60.92.93.71.90.80.6,3.7,1.9,0.6
11,0.91.61.21.61.71.41.41.42.12.12.12.52.52.52.22.82.22.81.40.30.10.52.11.5,2.8,1.7,0.1
12,1.00.80.80.90.90.91.30.91.72.33.74.04.34.03.03.13.03.13.93.94.34.54.13.8,4.5,2.7,0.8
13,7.310.110.510.411.09.19.09.18.78.98.17.87.76.24.84.53.84.55.43.64.23.91.82.2,11.0,6.8,1.8
14,2.42.21.40.60.41.01.71.01.81.83.73.82.92.22.42.72.72.73.03.02.73.24.04.4,4.4,2.4,0.4
15,4.22.01.01.41.20.91.10.91.62.62.81.41.21.31.51.31.21.32.12.01.92.22.74.0,4.2,1.9,0.9
16,4.54.53.12.32.83.81.83.82.72.32.53.22.42.22.22.01.82.03.43.63.02.82.52.1,4.5,2.7,0.6
17,1.20.80.60.90.81.41.21.41.01.12.02.11.71.12.62.43.22.43.03.02.42.41.41.9,3.2,1.8,0.6
18,1.71.41.71.51.72.22.12.22.13.23.82.93.43.73.54.12.84.12.00.70.30.41.01.9,4.1,2.2,0.3
19,1.51.61.62.32.63.02.53.02.42.82.32.52.72.01.81.81.21.82.52.22.90.42.01.2,3.0,2.0,0.4
20,1.10.81.11.61.31.11.71.11.31.71.81.51.01.52.32.72.22.72.32.11.10.30.00.6,2.7,1.5,0.0
21,0.60.31.01.82.61.40.81.41.01.31.81.41.01.73.23.73.73.72.62.41.81.21.31.2,3.7,1.7,0.3
22,1.81.31.21.01.62.02.22.02.72.53.52.32.72.32.42.22.72.22.02.11.61.31.61.9,3.5,2.1,1.0
23,2.63.33.13.32.93.44.73.45.24.54.24.25.06.37.38.08.08.05.34.44.34.22.61.0,8.0,4.6,1.0
24,1.11.30.81.51.84.91.94.91.51.71.21.52.01.70.91.83.41.83.01.40.50.30.51.4,4.9,1.7,0.3
25,1.81.71.92.41.41.31.71.32.02.12.42.02.82.81.92.22.92.22.21.61.50.81.11.8,3.1,2.0,0.8
26,2.42.12.31.65.15.35.55.34.94.14.95.25.55.45.75.36.15.35.45.86.05.34.65.3,6.1,4.8,1.6
27,3.92.02.22.12.02.52.42.52.93.63.82.93.73.02.02.12.12.10.50.71.11.62.02.1,3.9,2.3,0.5
28,1.51.62.32.52.73.02.93.02.22.32.82.22.12.42.12.11.72.11.40.82.11.52.20.3,3.0,2.0,0.3
29,0.40.23.66.49.27.95.07.97.17.99.38.17.58.09.57.97.97.97.37.88.68.68.88.8,9.5,7.0,0.2
30,9.08.99.710.410.09.28.99.28.78.98.99.28.58.48.98.58.18.57.06.16.57.77.96.7,10.4,8.4,6.1
TOTAL,2.72.62.72.82.93.12.83.13.03.13.33.13.13.23.53.73.73.73.53.23.23.02.82.7,5.2,3.1,1.0
