일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,24.524.424.424.624.624.624.724.624.524.624.724.724.724.824.724.624.624.624.724.824.925.025.325.5,25.5,24.7,24.4
02,25.325.224.824.824.824.824.924.824.824.925.125.225.225.124.824.624.724.624.824.825.025.225.425.7,25.7,25.0,24.6
03,25.925.425.124.925.025.025.025.025.025.025.225.325.425.325.124.924.824.924.924.925.025.225.425.5,25.9,25.1,24.8
04,25.625.525.325.025.025.125.125.125.125.025.125.225.325.325.325.225.025.225.025.025.025.225.325.4,25.6,25.2,24.9
05,25.525.425.425.225.125.125.225.125.225.125.225.325.325.425.525.425.225.425.125.225.225.225.325.4,25.5,25.3,25.1
06,25.525.525.525.425.325.225.225.225.225.225.225.325.325.425.525.525.325.525.125.125.225.225.225.3,25.5,25.3,25.1
07,25.325.425.525.425.325.225.225.225.325.325.325.325.325.325.425.625.625.625.425.325.325.425.425.4,25.6,25.4,25.2
08,25.425.525.625.625.625.625.625.625.525.625.625.625.625.625.725.926.025.925.825.825.725.825.925.9,26.0,25.7,25.4
09,25.925.925.925.926.026.026.026.026.026.026.026.026.026.026.126.126.226.126.326.226.026.026.026.0,26.3,26.0,25.9
10,26.126.126.126.126.226.226.326.226.126.026.026.026.026.026.126.226.426.226.626.626.326.126.026.0,26.6,26.2,26.0
11,26.026.026.026.026.126.226.326.226.326.226.126.026.126.126.126.226.226.226.426.526.526.526.326.2,26.5,26.2,26.0
12,26.226.226.226.226.226.326.426.326.326.326.326.226.126.226.226.226.326.226.526.626.826.826.726.3,26.8,26.3,26.1
13,26.326.326.326.326.426.326.326.326.626.526.526.426.326.326.326.326.326.326.426.426.426.426.426.4,26.6,26.4,26.3
14,26.426.226.126.226.226.226.326.226.426.426.526.426.326.226.226.226.226.226.326.426.526.626.726.6,26.7,26.3,26.1
15,26.526.326.326.326.326.326.326.326.326.426.526.526.526.426.426.326.426.326.426.526.626.626.726.8,26.8,26.4,26.3
16,26.826.726.626.526.526.526.526.526.626.626.726.826.726.826.826.826.726.826.826.826.927.026.926.9,27.0,26.7,26.5
17,27.027.026.926.926.926.926.826.926.926.926.927.027.127.127.127.026.927.027.027.027.027.027.127.2,27.2,27.0,26.8
18,27.127.127.127.027.026.926.926.926.927.026.927.027.127.026.826.826.826.826.726.726.726.826.726.7,27.1,26.9,26.7
19,26.726.726.726.726.726.726.526.726.526.526.626.726.826.826.726.726.626.726.626.626.726.726.726.8,26.8,26.7,26.4
20,26.826.926.926.926.826.726.726.726.626.626.726.726.826.927.026.926.826.926.626.626.726.726.826.8,27.0,26.8,26.6
21,26.927.027.127.127.026.926.826.926.626.526.526.626.826.826.926.926.926.926.726.626.626.626.626.6,27.1,26.8,26.5
22,26.726.826.826.826.826.726.726.726.626.626.726.726.726.826.926.926.926.926.826.826.726.726.726.7,26.9,26.8,26.6
23,26.826.826.926.926.926.926.926.926.926.926.826.926.926.926.927.027.127.027.027.026.926.826.826.8,27.1,26.9,26.8
24,26.826.826.826.826.927.026.927.026.826.826.726.726.726.726.726.726.826.727.027.026.926.826.726.7,27.0,26.8,26.7
25,26.726.726.826.826.726.826.826.826.926.826.826.726.726.726.826.927.026.927.327.227.427.527.126.9,27.5,26.9,26.7
26,26.826.926.926.926.926.927.026.927.227.226.926.826.626.626.626.726.826.727.127.227.527.527.226.8,27.5,27.0,26.6
27,26.526.626.626.726.726.726.826.727.027.227.026.826.726.626.626.626.726.627.027.127.227.327.327.0,27.3,26.9,26.5
28,26.826.726.826.926.926.926.826.926.927.027.127.026.926.826.826.926.926.927.027.127.227.227.327.7,27.7,27.0,26.7
29,27.427.227.227.227.227.227.227.227.327.427.527.427.327.227.227.227.227.227.527.727.828.127.928.1,28.1,27.4,27.2
30,27.827.427.427.327.327.327.427.327.427.627.727.727.727.527.427.427.427.427.427.427.527.627.827.8,27.8,27.5,27.3
31,27.827.627.527.427.327.327.327.327.427.527.627.627.627.627.527.427.327.427.327.427.427.527.527.6,27.8,27.5,27.2
TOTAL,26.426.326.326.326.326.326.326.326.326.326.326.326.326.326.326.326.326.326.426.426.426.526.526.5,26.7,26.3,26.1
