일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,12.512.412.412.312.412.512.612.512.512.412.312.011.811.711.811.811.811.812.012.212.011.911.811.8,12.6,12.1,11.7
02,11.911.811.911.911.911.811.811.811.911.811.611.611.611.611.611.611.611.611.711.711.811.811.811.8,11.9,11.8,11.6
03,11.811.811.711.611.711.711.611.711.611.611.711.711.611.611.611.411.511.411.311.411.411.411.511.5,11.8,11.6,11.3
04,11.411.411.411.311.211.311.511.311.111.111.111.010.910.910.910.910.910.910.911.010.810.610.510.5,11.5,11.0,10.5
05,10.510.610.510.610.510.610.710.610.710.310.110.010.110.110.110.210.210.210.110.310.410.19.99.8,10.9,10.3,9.8
06,9.89.89.89.89.89.910.09.910.19.99.69.39.49.49.49.49.49.49.59.59.59.49.39.2,10.1,9.6,9.2
07,9.19.29.39.39.39.39.39.39.59.49.29.09.09.29.29.29.39.29.29.29.39.29.19.1,9.5,9.2,9.0
08,8.99.09.19.19.19.29.19.29.08.88.98.99.19.19.19.29.19.29.29.29.29.19.19.0,9.2,9.1,8.8
09,9.19.19.29.29.39.39.29.39.18.98.98.99.09.19.29.29.29.29.29.29.29.29.29.2,9.3,9.1,8.9
10,9.19.19.29.29.29.29.29.29.29.19.19.19.09.09.19.19.19.19.29.29.29.29.29.3,9.3,9.2,9.0
11,9.19.09.09.09.19.19.19.19.19.08.98.88.78.88.98.98.98.98.99.09.08.98.88.8,9.1,9.0,8.7
12,8.88.88.88.78.88.88.88.88.88.88.88.88.88.78.78.78.88.78.78.88.88.98.98.9,8.9,8.8,8.7
13,8.78.48.48.48.58.58.48.58.58.58.38.18.18.08.18.28.28.28.38.38.38.38.17.7,8.7,8.3,7.7
14,7.57.27.17.68.08.08.08.07.87.47.27.27.27.37.77.97.97.98.07.97.97.97.87.8,8.0,7.7,7.1
15,7.87.87.98.08.18.28.18.28.07.97.87.87.97.98.08.08.08.08.18.08.07.98.07.9,8.2,8.0,7.8
16,7.77.67.77.67.97.98.07.98.07.87.67.57.47.57.57.67.97.67.87.77.67.67.57.4,8.0,7.7,7.4
17,7.47.47.47.47.57.47.57.47.57.37.27.27.17.06.96.76.86.77.07.07.07.06.96.9,7.5,7.2,6.7
18,6.96.86.76.66.96.96.76.96.86.76.76.66.66.66.56.56.56.56.66.66.66.66.56.5,6.9,6.7,6.5
19,6.56.56.56.46.36.46.56.46.46.36.36.46.36.36.46.46.46.46.56.46.36.36.36.4,6.5,6.4,6.3
20,6.36.36.46.46.46.36.26.36.26.16.16.06.16.06.16.16.16.16.26.16.16.06.06.0,6.4,6.2,6.0
21,6.16.16.06.16.16.06.06.06.16.05.95.95.85.85.75.75.85.75.95.95.85.75.75.7,6.1,5.9,5.7
22,5.75.65.65.65.65.55.45.55.25.25.45.55.55.35.25.25.25.25.25.04.84.74.54.4,5.7,5.2,4.4
23,4.54.84.84.74.74.64.44.64.13.73.94.24.34.54.34.34.44.34.44.03.63.43.43.6,4.8,4.2,3.4
24,3.83.94.34.44.34.34.14.33.53.73.63.84.14.04.24.34.24.34.44.34.14.13.83.7,4.4,4.0,3.5
25,4.14.24.14.34.24.34.34.34.34.14.03.83.94.04.24.34.34.34.44.44.34.24.34.3,4.4,4.2,3.8
26,4.14.24.04.14.34.34.34.34.24.24.24.04.04.13.94.04.24.04.34.44.34.24.24.3,4.4,4.2,3.9
27,4.34.24.13.94.04.24.34.24.14.24.24.24.24.24.14.04.14.04.34.34.44.34.24.3,4.4,4.2,3.9
28,4.34.44.34.24.04.14.24.14.24.14.24.14.04.04.04.14.14.14.34.24.24.24.14.2,4.4,4.2,4.0
29,4.24.14.04.14.14.24.24.24.24.24.24.14.14.14.14.14.24.14.34.44.44.44.44.4,4.4,4.2,4.0
30,4.44.44.34.14.24.24.34.24.34.34.34.44.44.44.34.34.34.34.44.34.44.44.44.5,4.5,4.3,4.1
31,4.54.54.54.44.34.34.34.34.44.44.54.44.54.54.54.44.54.44.54.54.54.54.54.5,4.5,4.5,4.3
TOTAL,7.47.47.47.47.57.57.57.57.47.37.37.27.27.27.37.37.37.37.47.47.37.37.27.2,7.6,7.4,7.0
