어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)전복,완도,11/12미,kg,"1,316",1,"30,000","24,000","26,900"
(활)전복,완도,40미,kg,"1,291.9",1,"13,000","6,000","11,200"
(활)전복,완도,9/10미,kg,"1,486.7",1,"33,500","15,000","28,300"
(활)전복,완도,14/15미,kg,"1,822.3",1,"27,000","15,000","23,100"
(활)전복,완도,11미,kg,517.7,1,"30,000","25,500","27,300"
(활)전복,완도,17/18미,kg,"3,280.3",1,"26,000","12,500","20,600"
(활)전복,여수,5미,kg,1.7,1,"58,000","58,000","58,000"
(활)전복,완도,6/7미,kg,946.8,1,"62,000","20,000","32,400"
(활)전복,완도,14미,kg,505.5,1,"27,500","23,500","25,400"
(활)전복,완도,25/30미,kg,"1,125.9",1,"18,000","7,000","13,900"
(활)전복,완도,15미,kg,"1,265.1",1,"27,000","19,000","21,200"
(활)전복,완도,30/40미,kg,89.8,1,"9,000","8,000","8,500"
(활)전복,완도,2미,kg,1,1,"70,000","70,000","70,000"
(활)전복,완도,25미,kg,"1,649.4",1,"23,000","12,000","15,600"
(활)전복,완도,20/21미,kg,"1,126.2",1,"23,500","12,000","18,900"
(활)전복,완도,28/29미,kg,22.5,1,"12,500","12,500","12,500"
(활)전복,완도,30/35미,kg,478.2,1,"15,000","8,500","11,100"
(활)전복,완도,5미,kg,5.1,1,"95,000","95,000","95,000"
(활)전복,완도,18/19미,kg,191.8,1,"24,000","12,500","20,700"
(활)전복,완도,29/30미,kg,100.9,1,"13,000","12,500","12,700"
(활)전복,완도,50/60미,kg,121.6,1,"7,500","4,000","5,100"
(활)전복,여수,3/4미,kg,10,1,"115,000","30,000","102,600"
(활)전복,완도,12미,kg,950.1,1,"28,500","24,000","26,400"
(활)전복,완도,35/40미,kg,472,1,"14,000","5,000","9,300"
(활)전복,완도,32/33미,kg,11.8,1,"12,500","12,500","12,500"
(활)전복,완도,4/5미,kg,34.7,1,"41,000","25,000","30,300"
(활)전복,완도,8/9미,kg,"1,731",1,"49,000","18,000","29,400"
(활)전복,완도,9미,kg,365.5,1,"33,000","27,500","29,600"
(활)전복,완도,26/27미,kg,22.5,1,"17,000","13,500","15,300"
(활)전복,완도,10/11미,kg,"1,611.2",1,"32,500","15,000","26,700"
(활)전복,완도,22/23미,kg,435.8,1,"20,000","14,000","17,600"
(활)전복,완도,13/14미,kg,"1,456.6",1,"27,000","15,000","22,900"
(활)전복,완도,60미,kg,103.3,1,"5,000","4,000","4,400"
(활)전복,완도,40/45미,kg,61.4,1,"12,000","8,000","10,500"
(활)전복,완도,24/25미,kg,"1,181.1",1,"20,000","14,500","17,200"
(활)전복,완도,소소,kg,11.3,1,"5,000","5,000","5,000"
(활)전복,완도,17미,kg,569.1,1,"27,000","20,000","20,700"
(활)전복,완도,10미,kg,698.7,1,"31,000","15,000","28,000"
(활)전복,완도,3/4미,kg,1.6,1,"115,000","115,000","115,000"
(활)전복,완도,7미,kg,226.9,1,"50,000","30,000","34,200"
(활)전복,완도,18미,kg,183.1,1,"22,000","20,000","21,000"
(활)전복,완도,50/51미,kg,12.1,1,"5,000","5,000","5,000"
(활)전복,완도,13미,kg,449.8,1,"29,000","23,500","25,800"
(활)전복,완도,7/8미,kg,"2,212.4",1,"45,000","18,000","30,900"
(활)전복,완도,50미,kg,856.2,1,"10,000","7,000","9,400"
(활)전복,완도,21/22미,kg,"1,065.4",1,"23,000","10,000","19,200"
(활)전복,완도,19/20미,kg,"1,933",1,"25,000","18,000","21,000"
(활)전복,완도,30/31미,kg,61.5,1,"15,000","14,000","14,800"
(활)전복,완도,40/50미,kg,37,1,"10,000","10,000","10,000"
(활)전복,완도,22미,kg,754.9,1,"20,000","13,000","16,900"
(활)전복,완도,20미,kg,"1,617.8",1,"26,500","13,000","18,800"
(활)전복,완도,6미,kg,139.7,1,"64,000","30,000","37,000"
(활)전복,완도,15/16미,kg,"2,454.4",1,"26,000","15,000","22,100"
(활)전복,완도,소,kg,141.2,1,"5,000","4,000","4,600"
(활)전복,완도,12/13미,kg,"1,786.3",1,"30,000","15,000","24,700"
(활)전복,완도,5/6미,kg,856.9,1,"73,000","22,000","34,500"
(활)전복,완도,27/28미,kg,22.5,1,"13,000","13,000","13,000"
(활)전복,완도,23/24미,kg,69.2,1,"13,500","13,500","13,500"
(활)전복,완도,35미,kg,77,1,"13,000","13,000","13,000"
(활)전복,완도,8미,kg,917,1,"52,000","27,000","31,000"
(활)전복,완도,16/17미,kg,"2,074.7",1,"25,500","13,000","21,000"
(활)전복,완도,30미,kg,"1,329.8",1,"17,000","10,000","14,500"
(선)전복,완도,소소,S/P,32.3,1,"7,000","4,000","5,300"
