일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,0.6,1.1,1.0,0.6,0.9,0.7,0.5,0.7,0.6,0.9,1.8,2.9,1.6,2.9,2.4,3.3,3.4,3.3,2.3,1.8,1.0,0.9,0.8,0.7,3.4,1.5,0.4
02,1.0,1.0,0.9,0.7,0.8,0.5,1.0,0.5,0.6,1.4,1.5,1.3,2.2,3.0,3.1,2.7,2.1,2.7,1.4,1.2,0.8,0.9,0.7,0.6,3.1,1.3,0.5
03,0.7,0.7,0.8,0.9,1.1,0.6,0.7,0.6,0.3,0.4,0.5,2.0,1.4,2.8,3.1,2.4,1.9,2.4,2.1,1.2,1.0,0.7,0.7,1.2,3.1,1.2,0.3
04,0.5,0.6,0.6,0.6,0.6,0.4,0.5,0.4,2.1,2.5,3.0,3.1,3.9,3.6,2.4,2.3,2.9,2.3,2.5,1.3,1.4,1.2,1.3,1.1,3.9,1.7,0.4
05,0.9,1.4,0.5,0.5,0.8,0.8,0.6,0.8,0.7,1.0,1.2,1.3,2.2,2.8,3.0,2.4,1.9,2.4,1.1,0.8,1.0,0.8,0.6,0.4,3.0,1.2,0.4
06,0.6,0.8,0.8,0.9,1.0,0.9,0.7,0.9,1.5,1.2,0.6,0.9,1.7,1.7,1.3,1.4,1.5,1.4,1.7,1.6,1.1,1.0,1.1,1.1,1.7,1.1,0.5
07,1.2,1.0,0.9,1.0,0.6,0.7,0.9,0.7,0.5,0.8,1.7,2.2,2.0,3.0,1.8,2.6,2.3,2.6,1.6,0.8,1.1,0.6,0.6,0.6,3.0,1.3,0.5
08,0.6,0.9,0.8,1.0,0.7,0.7,0.6,0.7,0.7,1.0,0.8,2.1,2.1,0.9,1.3,1.0,1.5,1.0,1.8,1.1,3.6,4.1,3.7,3.0,4.1,1.5,0.6
09,2.4,2.8,3.2,2.3,0.7,0.9,1.7,0.9,2.0,2.1,3.4,2.9,2.6,2.5,2.2,1.8,2.2,1.8,1.9,1.1,0.9,1.1,0.8,1.6,3.4,1.9,0.7
10,1.0,0.7,1.0,0.8,0.7,0.7,0.5,0.7,0.4,1.0,1.3,1.7,1.9,1.9,2.6,2.3,2.1,2.3,2.5,2.1,1.1,1.2,1.2,2.0,2.6,1.4,0.4
11,1.8,1.3,0.5,0.4,0.5,0.2,0.6,0.2,0.5,2.3,1.0,2.7,3.7,3.6,1.9,2.1,2.0,2.1,2.2,2.0,1.6,1.7,3.5,3.9,3.9,1.8,0.2
