일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,0.4,0.7,0.9,0.6,0.7,0.4,0.4,0.4,0.7,0.9,1.3,2.5,3.0,3.8,3.6,3.5,1.7,3.5,4.2,2.3,1.7,0.7,0.9,0.5,4.2,1.6,0.4
02,0.5,0.7,1.3,1.0,0.4,0.8,1.1,0.8,3.1,4.1,3.5,2.8,1.9,3.5,3.9,3.5,2.4,3.5,1.3,1.4,1.1,1.2,0.8,0.7,4.1,1.9,0.4
03,0.7,0.7,0.6,0.8,0.7,0.8,0.7,0.8,1.1,2.0,2.6,2.6,2.8,3.6,3.9,3.0,2.2,3.0,1.2,1.5,1.0,1.1,1.0,0.8,3.9,1.6,0.6
04,0.5,0.5,0.6,0.8,0.5,0.9,0.7,0.9,1.4,1.8,1.7,1.8,2.0,2.5,2.7,2.1,2.5,2.1,1.4,1.2,1.6,1.1,0.8,0.6,2.7,1.3,0.5
05,0.8,0.8,0.7,0.9,0.7,0.8,0.8,0.8,0.7,1.3,3.5,3.5,2.5,2.3,1.8,1.7,1.8,1.7,1.6,2.2,1.2,0.9,0.9,0.9,3.5,1.4,0.4
06,1.1,0.8,0.9,0.6,0.5,0.5,0.5,0.5,2.1,2.0,2.2,2.5,1.6,1.4,1.5,1.4,1.8,1.4,1.0,1.8,1.2,1.2,1.4,1.1,2.5,1.3,0.5
07,0.8,0.7,0.5,0.6,0.3,0.4,0.4,0.4,1.8,2.4,2.4,2.6,2.3,2.3,3.4,3.0,2.7,3.0,2.5,2.3,1.3,0.8,1.2,0.5,3.4,1.6,0.3
08,1.7,3.0,0.6,0.8,1.1,0.6,1.0,0.6,3.3,2.7,2.5,1.6,1.8,2.1,3.7,2.5,2.1,2.5,3.2,2.3,2.5,2.3,4.2,2.6,4.2,2.2,0.6
09,2.3,1.4,1.7,1.7,1.6,2.1,1.8,2.1,1.5,1.6,1.5,1.4,3.9,4.0,3.5,3.1,3.3,3.1,2.6,1.5,1.6,1.3,0.8,1.0,4.0,2.1,0.8
10,1.5,1.8,2.0,2.7,2.3,2.4,1.9,2.4,1.8,2.3,2.4,2.2,1.9,2.2,2.4,2.1,2.0,2.1,1.9,1.2,1.0,0.9,1.1,0.6,2.7,1.8,0.6
11,0.4,0.8,1.0,0.9,0.6,0.7,0.7,0.7,1.6,0.8,1.2,1.6,1.3,3.6,3.1,1.8,2.1,1.8,2.1,0.7,1.2,0.9,1.5,1.6,3.6,1.4,0.4
12,1.6,2.5,2.7,1.5,2.0,2.0,2.9,2.0,3.4,2.8,2.8,2.3,1.0,1.3,1.6,1.3,2.1,1.3,1.9,2.0,2.0,1.3,1.6,1.3,3.4,2.0,1.0
