어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)전복,완도,11/12미,kg,"1,188.7",1,"32,000","22,000","29,000"
(활)전복,완도,25미,kg,"3,754.6",1,"19,000","10,000","15,400"
(활)전복,완도,30/40미,kg,11.1,1,"7,000","7,000","7,000"
(활)전복,완도,15미,kg,"1,400.4",1,"26,000","20,000","21,200"
(활)전복,완도,25/30미,kg,218,1,"16,000","7,000","14,500"
(활)전복,완도,14미,kg,695.7,1,"26,000","20,000","22,400"
(활)전복,완도,12/15,kg,16.4,1,"18,500","17,000","17,900"
(활)전복,완도,6/7미,kg,190.1,1,"90,000","25,000","54,500"
(활)전복,완도,17/18미,kg,"7,270.8",1,"23,000","8,000","18,800"
(활)전복,완도,11미,kg,238.4,1,"32,000","29,000","30,400"
(활)전복,완도,14/15미,kg,"2,638.4",1,"27,000","15,000","22,900"
(활)전복,완도,9/10미,kg,"1,049.7",1,"50,000","20,000","36,100"
(활)전복,완도,15/20미,kg,11.4,1,"14,000","14,000","14,000"
(활)전복,여수,7미,box,1.3,10,"100,000","100,000","100,000"
(활)전복,완도,40미,kg,"3,084.5",1,"13,000","5,000","9,600"
(활)전복,완도,22/23미,kg,551,1,"17,000","14,000","15,600"
(활)전복,완도,13/14미,kg,"2,514.2",1,"28,000","15,000","24,100"
(활)전복,완도,30미,kg,"3,829",1,"24,000","10,000","13,800"
(활)전복,완도,30미,S/P,33,1,"13,000","13,000","13,000"
(활)전복,완도,20/21미,kg,571.9,1,"20,000","13,000","17,400"
(활)전복,완도,8/9미,S/P,56.2,1,"41,000","40,000","40,800"
(활)전복,완도,10/11미,kg,"1,458",1,"42,000","15,000","31,400"
(활)전복,완도,9미,kg,89.2,1,"40,000","38,000","39,000"
(활)전복,완도,8/9미,kg,"2,593.9",1,"55,000","26,000","39,900"
(활)전복,완도,4/5미,kg,55.1,1,"165,000","53,000","68,800"
(활)전복,완도,40미,S/P,44,1,"10,000","10,000","10,000"
(활)전복,완도,50미,S/P,44,1,"7,000","7,000","7,000"
(활)전복,완도,35/40미,kg,130.8,1,"10,000","6,500","7,200"
(활)전복,완도,12미,kg,404.1,1,"58,000","23,000","27,100"
(활)전복,여수,5미,box,2.5,10,"150,000","150,000","150,000"
(활)전복,완도,50/60미,kg,191.8,1,"9,000","4,000","5,300"
(활)전복,완도,중,kg,12,1,"27,400","23,000","23,400"
(활)전복,완도,16미,kg,46.5,1,"21,000","21,000","21,000"
(활)전복,완도,18/19미,kg,"1,446.7",1,"22,000","14,000","17,800"
(활)전복,완도,5미,kg,92.2,1,"60,000","60,000","60,000"
(활)전복,여수,4미,box,6.1,1,"170,000","165,000","168,400"
(활)전복,완도,30/35미,kg,71.2,1,"13,500","12,000","12,700"
(활)전복,완도,23미,kg,59.4,1,"17,000","14,000","14,600"
(활)전복,완도,40/41미,kg,47.9,1,"10,000","8,000","8,500"
(활)전복,완도,16/17미,kg,"2,829.2",1,"24,000","10,000","18,500"
(활)전복,완도,8미,kg,571.4,1,"48,000","35,000","41,400"
(활)전복,완도,21/22미,kg,"1,202.1",1,"19,500","14,000","16,900"
(활)전복,완도,50미,kg,"2,520.4",1,"11,000","6,000","7,000"
(활)전복,완도,20미,S/P,22.6,1,"20,000","20,000","20,000"
(활)전복,완도,7/8미,kg,817.9,1,"54,000","26,000","47,200"
(활)전복,완도,대,kg,33,1,"7,000","7,000","7,000"
(활)전복,완도,13미,kg,336.7,1,"28,000","22,000","26,200"
(활)전복,완도,50/51미,kg,23.4,1,"6,000","6,000","6,000"
(활)전복,완도,18미,kg,153.6,1,"19,000","15,000","17,000"
(활)전복,완도,7미,kg,11.1,1,"30,000","30,000","30,000"
(활)전복,완도,3/4미,kg,39.8,1,"155,000","58,000","75,000"
(활)전복,완도,10미,kg,483.2,1,"67,000","20,000","32,900"
(활)전복,완도,17미,kg,68.1,1,"19,000","17,000","17,800"
(활)전복,완도,25미,S/P,22,1,"18,000","18,000","18,000"
(활)전복,완도,소소,kg,297.2,1,"7,000","3,000","5,500"
(활)전복,완도,24/25미,kg,372.4,1,"18,000","14,500","15,700"
(활)전복,여수,5/6미,box,2.1,1,"125,000","125,000","125,000"
(활)전복,완도,40/45미,kg,59.3,1,"10,000","6,000","7,600"
(활)전복,완도,17/18미,S/P,58.7,1,"20,000","19,000","19,600"
(활)전복,완도,19/20미,kg,"1,580",1,"21,000","14,000","17,700"
(활)전복,완도,60미,kg,313.9,1,"4,000","2,500","2,600"
(활)전복,완도,35미,kg,115.1,1,"14,000","10,000","12,300"
(활)전복,완도,23/24미,kg,11.9,1,"14,000","14,000","14,000"
(활)전복,완도,5/6미,kg,102.8,1,"115,000","47,000","61,800"
(활)전복,완도,12/13미,kg,"1,871.6",1,"29,000","18,000","26,300"
(활)전복,완도,3미,kg,36.5,1,"90,000","78,000","86,000"
(활)전복,완도,45/50미,kg,12.1,1,"6,000","6,000","6,000"
(활)전복,여수,소소,box,1,1,"10,000","10,000","10,000"
(활)전복,완도,2/3미,kg,1.5,1,"75,000","75,000","75,000"
(활)전복,완도,15미,S/P,11,1,"20,000","20,000","20,000"
(활)전복,완도,소,kg,112.1,1,"5,000","4,000","4,100"
(활)전복,완도,15/16미,kg,"3,929.5",1,"27,000","13,000","21,000"
(활)전복,완도,6미,kg,4,1,"30,000","30,000","30,000"
