어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)전복,완도,4미,kg,211.9,1,"135,000","63,000","71,200"
(활)전복,완도,9/10미,kg,"1,349.3",1,"43,000","20,000","37,700"
(활)전복,완도,14/15미,kg,"1,502.5",1,"38,000","15,000","26,500"
(활)전복,완도,11미,kg,180.5,1,"33,000","28,500","31,500"
(활)전복,완도,17/18미,kg,"1,477.9",1,"28,000","7,000","25,300"
(활)전복,완도,6/7미,kg,202.4,1,"62,000","40,000","56,700"
(활)전복,완도,14미,kg,591.9,1,"29,000","15,000","23,700"
(활)전복,완도,25/30미,kg,376.3,1,"23,000","7,000","15,400"
(활)전복,완도,15미,kg,983.7,1,"28,500","15,000","21,500"
(활)전복,완도,30/40미,kg,303.9,1,"16,000","7,000","11,100"
(활)전복,완도,25미,kg,"2,046.6",1,"25,000","13,000","16,600"
(활)전복,완도,20/21미,kg,58.7,1,"27,000","25,000","26,000"
(활)전복,완도,28/29미,kg,11.8,1,"18,000","18,000","18,000"
(활)전복,완도,30/35미,kg,244.7,1,"17,000","10,000","14,100"
(활)전복,완도,34/35미,kg,11.1,1,"13,000","13,000","13,000"
(활)전복,완도,5미,kg,431.2,1,"120,000","60,000","68,200"
(활)전복,완도,18/19미,kg,365.9,1,"29,000","18,000","25,400"
(활)전복,완도,37미,kg,88.1,1,"12,500","12,500","12,500"
(활)전복,완도,16미,kg,491.7,1,"27,500","18,000","19,900"
(활)전복,완도,36미,kg,11.1,1,"13,000","13,000","13,000"
(활)전복,완도,29/30미,kg,23.5,1,"20,000","20,000","20,000"
(활)전복,완도,중,kg,"1,012",1,"60,000","3,000","12,800"
(활)전복,완도,50/60미,kg,156.4,1,"8,000","5,000","5,400"
(활)전복,완도,12미,kg,611.3,1,"31,000","24,000","25,300"
(활)전복,완도,25/26미,kg,58.3,1,"24,000","20,000","20,200"
(활)전복,완도,35/40미,kg,340.9,1,"14,000","5,000","10,300"
(활)전복,완도,34미,kg,10.9,1,"16,000","16,000","16,000"
(활)전복,완도,4/5미,kg,111.4,1,"78,000","67,000","73,800"
(활)전복,완도,8/9미,kg,"2,269.9",1,"58,000","25,000","41,100"
(활)전복,완도,9미,kg,235.2,1,"47,000","32,000","42,600"
(활)전복,완도,10/11미,kg,"2,145.2",1,"38,000","20,000","32,500"
(활)전복,완도,40미,kg,"3,612.2",1,"16,500","4,000","10,200"
(활)전복,완도,13/14미,kg,"1,587.5",1,"42,000","15,000","27,100"
(활)전복,완도,11/12미,kg,"1,012.6",1,"35,000","20,000","30,500"
(활)전복,완도,40/45미,kg,56.1,1,"7,500","7,500","7,500"
(활)전복,완도,24/25미,kg,725,1,"25,000","22,000","23,500"
(활)전복,완도,17미,kg,847,1,"22,000","15,000","19,700"
(활)전복,완도,10미,kg,651.8,1,"49,000","27,000","34,100"
(활)전복,완도,3/4미,kg,4.6,1,"130,000","130,000","130,000"
(활)전복,완도,7미,kg,97.1,1,"55,000","50,000","53,200"
(활)전복,완도,18미,kg,765.8,1,"22,000","16,000","18,500"
(활)전복,완도,13미,kg,"1,005.3",1,"31,000","15,000","24,500"
(활)전복,완도,7/8미,kg,440.3,1,"60,000","39,000","53,700"
(활)전복,완도,10미,box,10,1,"65,000","65,000","65,000"
(활)전복,완도,50미,kg,"3,395.5",1,"11,000","4,000","8,000"
(활)전복,완도,21/22미,kg,370.9,1,"26,000","24,000","24,900"
(활)전복,완도,19/20미,kg,544.9,1,"28,000","24,000","25,800"
(활)전복,완도,40/50미,kg,375.3,1,"15,000","4,000","7,900"
(활)전복,완도,22미,kg,481.9,1,"26,000","16,000","23,000"
(활)전복,완도,20미,kg,"1,752.5",1,"27,000","15,000","19,300"
(활)전복,완도,6미,kg,70.6,1,"110,000","52,000","64,300"
(활)전복,완도,15/16미,kg,"1,283.9",1,"30,000","15,000","26,400"
(활)전복,완도,소,kg,832.5,1,"8,000","3,500","5,300"
(활)전복,완도,31/32미,kg,10.9,1,"16,000","16,000","16,000"
(활)전복,완도,45/50미,kg,65,1,"10,000","6,000","7,500"
(활)전복,완도,12/13미,kg,"1,670.7",1,"35,100","15,000","28,800"
(활)전복,완도,32미,kg,10.8,1,"16,500","16,500","16,500"
(활)전복,완도,5/6미,kg,77.8,1,"69,000","66,000","67,100"
(활)전복,완도,35미,kg,417.7,1,"15,000","6,500","9,500"
(활)전복,완도,8미,kg,390.4,1,"70,000","40,000","48,500"
(활)전복,완도,16/17미,kg,446.6,1,"29,000","15,000","25,800"
(활)전복,완도,30미,kg,"3,327",1,"22,000","6,000","13,800"
(활)전복,완도,30/31미,kg,140.5,1,"22,000","17,000","19,200"
(냉)전복,완도,중,S/P,19,1,"2,000","2,000","2,000"
