어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)꽁치,강구,중,S/P,7,15.0,"15,000","15,000","15,000"
(선)꽁치,강구,1미,미(마리),280,1.0,"1,000","1,000","1,000"
(냉)꽁치,대만,1번,CT/(BT),50,9.2,"77,000","77,000","77,000"
(냉)꽁치,대만,1번,CT/(BT),38,9.5,"75,000","75,000","75,000"
(선)학꽁치,포항,중,S/P,10,5.0,"40,000","35,000","38,000"
(선)학꽁치,포항,대,S/P,11,15.0,"50,000","15,000","46,800"
(선)학꽁치,구룡포,대,S/P,12,15.0,"80,000","80,000","80,000"
(선)학꽁치,포항,40미,S/P,3,5.0,"40,000","40,000","40,000"
(선)학꽁치,포항,중,S/P,18,10.0,"50,000","49,000","49,400"
(선)학꽁치,포항,중,kg,240,1.0,600,600,600
(선)학꽁치,포항,중,S/P,6,15.0,"40,000","35,000","38,300"
(선)학꽁치,포항,대,S/P,7,5.0,"18,000","16,000","17,100"
(선)학꽁치,축산,대,S/P,4,15.0,"50,000","50,000","50,000"
(선)학꽁치,포항,1미,S/P,121,1.0,"1,300","1,300","1,300"
(선)학꽁치,포항,30미,S/P,18,15.0,"40,000","20,000","28,900"
(선)학꽁치,포항,40미,S/P,3,15.0,"50,000","50,000","50,000"
(선)학꽁치,포항,대,S/P,1,10.0,"50,000","50,000","50,000"
