어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(냉)꽁치,대만,1번,CT/(BT),245,9.2,"76,500","75,500","75,900"
(냉)꽁치,대만,2번,CT/(BT),20,9.0,"71,000","71,000","71,000"
(냉)꽁치,대만,1번,CT/(BT),10,9.3,"77,300","77,300","77,300"
(냉)꽁치,대만,2번,CT/(BT),50,9.3,"70,000","70,000","70,000"
(선)학꽁치,포항,40미,S/P,4,15.0,"68,000","50,000","54,500"
(선)학꽁치,포항,1미,kg,100,1.0,"1,500","1,500","1,500"
(선)학꽁치,부산(기장),대,S/P,4,15.0,"50,000","50,000","50,000"
(선)학꽁치,포항,30미,S/P,14,15.0,"50,000","50,000","50,000"
(선)학꽁치,포항,40미,S/P,16,10.0,"52,000","40,000","42,400"
(선)학꽁치,포항,30미,S/P,5,10.0,"50,000","50,000","50,000"
(선)학꽁치,포항,대,S/P,5,15.0,"90,000","90,000","90,000"
(선)학꽁치,포항,중,S/P,4,5.0,"30,000","25,000","27,000"
(선)학꽁치,포항,대,S/P,25,10.0,"50,000","42,000","48,200"
(선)학꽁치,포항,25미,S/P,11,15.0,"64,000","40,000","53,100"
