어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)갑오징어,보령,6미,S/P,148,10.0,"90,000","35,000","75,700"
(선)갑오징어,안흥,6미,S/P,157,10.0,"90,000","38,000","68,900"
(선)갑오징어,안흥,14미,S/P,56,10.0,"60,000","20,000","44,900"
(선)갑오징어,속초,1미,S/P,7,10.0,"41,000","40,000","40,100"
(선)갑오징어,군산,10미,box,222,10.0,"30,500","20,000","25,700"
(선)갑오징어,태안,중,kg,"4,152",1.0,"25,000","1,500","7,600"
(선)갑오징어,군산,대,box,321,10.0,"38,000","11,200","16,100"
(선)갑오징어,포항,중,S/P,6,10.0,"30,000","20,000","28,300"
(선)갑오징어,속초,중,S/P,4,10.0,"25,000","17,000","23,000"
(선)갑오징어,보령,12미,c/s(상자),28,15.0,"60,000","47,000","53,100"
(선)갑오징어,안흥,8미,S/P,179,10.0,"80,000","35,000","63,800"
(선)갑오징어,보령,13미,S/P,2,10.0,"43,000","40,000","41,500"
(선)갑오징어,안흥,5미,S/P,2,10.0,"67,000","67,000","67,000"
(선)갑오징어,안흥,중,가구,63,1.0,"7,000","1,000","3,300"
(선)갑오징어,보령,14미,S/P,202,10.0,"58,000","30,000","42,800"
(선)갑오징어,안흥,11미,S/P,1,10.0,"65,000","65,000","65,000"
(선)갑오징어,태안,5미,S/P,1,10.0,"26,000","26,000","26,000"
(선)갑오징어,포항,1미,S/P,1,10.0,"25,000","25,000","25,000"
(선)갑오징어,속초,3미,S/P,5,10.0,"60,000","40,000","44,000"
(선)갑오징어,군산,6미,box,42,10.0,"33,500","15,000","33,100"
(선)갑오징어,포항,2미,S/P,1,10.0,"25,000","25,000","25,000"
(선)갑오징어,안흥,9미,S/P,2,10.0,"50,000","30,000","40,000"
(선)갑오징어,안흥,3미,S/P,1,10.0,"40,000","40,000","40,000"
(선)갑오징어,안흥,15미,S/P,2,10.0,"25,000","25,000","25,000"
(선)갑오징어,안흥,10미,S/P,143,10.0,"75,000","23,000","57,600"
(선)갑오징어,대천,중,kg,"1,275",1.0,"18,000","1,000","5,900"
(선)갑오징어,삼천포,중,S/P,3,10.0,"5,000","5,000","5,000"
(선)갑오징어,격포,중,kg,52,1.0,"15,500","4,000","9,900"
(선)갑오징어,군산,소,box,1,4.0,"1,500","1,500","1,500"
