어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)갑오징어,속초,5미,S/P,2,10,"30,000","29,000","29,500"
(선)갑오징어,축산,중,S/P,5,10,"27,000","23,000","23,800"
(선)갑오징어,죽변,2미,S/P,3.5,1,"4,000","4,000","4,000"
(선)갑오징어,나로도,중,S/P,1,4,"10,000","10,000","10,000"
(선)갑오징어,나로도,중,S/P,37,10,"20,000","10,000","12,800"
(선)갑오징어,속초,3미,S/P,10,10,"53,000","15,000","46,400"
(선)갑오징어,포항,1미,S/P,2,10,"15,000","15,000","15,000"
(선)갑오징어,군산,3코,box,5,10,"27,700","27,700","27,700"
(선)갑오징어,포항,4미,S/P,3,10,"40,000","40,000","40,000"
(선)갑오징어,포항,3미,S/P,3,10,"20,000","20,000","20,000"
(선)갑오징어,군산,5미,box,9,10,"13,300","13,300","13,300"
(선)갑오징어,속초,중,S/P,65,10,"53,000","25,000","34,300"
(선)갑오징어,포항,중,S/P,27,10,"45,000","30,000","41,100"
(선)갑오징어,군산,대,box,409,10,"28,000","3,000","12,900"
(선)갑오징어,군산,5코,box,151,10,"16,200","11,000","13,700"
(선)갑오징어,속초,4미,S/P,6,10,"45,000","20,000","29,800"
(선)갑오징어,임원,중,S/P,2,10,"25,000","22,000","23,500"
(선)갑오징어,군산,3미,box,21,10,"25,500","22,300","24,500"
(선)갑오징어,삼천포,중,S/P,29,10,"18,000","5,000","7,300"
(선)갑오징어,속초,2미,S/P,60,10,"48,000","17,000","32,700"
(선)갑오징어,포항,5미,S/P,1,10,"40,000","40,000","40,000"
(선)갑오징어,나로도,중,S/P,6,5,"15,000","15,000","15,000"
(선)갑오징어,임원,15미,S/P,1,10,"10,000","10,000","10,000"
(선)갑오징어,죽변,2미,S/P,1,10,"33,000","33,000","33,000"
(선)갑오징어,군산,6미,box,6,10,"22,000","22,000","22,000"
(선)갑오징어,남해,중,S/P,1,15,"8,000","8,000","8,000"
(선)갑오징어,군산,2미,box,4,10,"28,000","27,700","27,800"
(선)갑오징어,포항,6미,S/P,2,10,"40,000","40,000","40,000"
(선)갑오징어,속초,6미,S/P,1,10,"20,000","20,000","20,000"
(선)갑오징어,속초,1미,S/P,13,10,"35,000","25,000","30,800"
(선)갑오징어,군산,10미,box,124,10,"31,000","24,000","27,300"
(선)갑오징어,임원,12미,S/P,5,10,"27,000","27,000","27,000"
(선)갑오징어,군산,중,box,46,5,"18,300","2,000","15,400"
(선)대포오징어,강구,중,S/P,11,1,"20,000","20,000","20,000"
(선)대포오징어,포항,중,S/P,11.5,1,"13,000","13,000","13,000"
(선)대포오징어,임원,중,S/P,8.7,1,"15,000","15,000","15,000"
(선)대포오징어,임원,중,S/P,4,10,"14,000","14,000","14,000"
(선)오징어,태안,20미,box,290,10,"68,000","38,000","66,100"
(선)오징어,후포,20미,S/P,109,10,"34,000","29,000","30,100"
(선)오징어,태안,25미,S/P,460,10,"60,000","36,000","40,100"
(선)오징어,태안,파치,S/P,62,10,"36,000","25,000","34,200"
(선)오징어,안흥,25미,S/P,757,10,"62,000","27,000","40,900"
(선)오징어,죽변,20미,S/P,"1,518",10,"90,000","26,000","51,000"
(선)오징어,흑산도,23미,S/P,1,10,"65,000","65,000","65,000"
(선)오징어,임원,소,S/P,7,10,"22,000","22,000","22,000"
(선)오징어,구룡포,중,S/P,80,10,"47,000","46,000","46,500"
(선)오징어,안흥,30미,S/P,6,10,"55,000","55,000","55,000"
(선)오징어,보령,25미,S/P,21,10,"54,000","54,000","54,000"
(선)오징어,흑산도,20미,S/P,"1,275",10,"73,000","40,000","54,700"
(선)오징어,군산,20미,S/P,175,8,"66,000","55,000","62,100"
(선)오징어,군산,20미,c/s(상자),11,10,"51,000","51,000","51,000"
(선)오징어,안흥,25미,S/P,1,5,"75,000","75,000","75,000"
(선)오징어,안흥,20미,S/P,205,5,"90,000","86,000","88,000"
(선)오징어,태안,20미,S/P,"5,582",10,"75,000","15,000","50,900"
(선)오징어,임원,30미,S/P,35,10,"30,000","30,000","30,000"
(선)오징어,안흥,20미,S/P,708,8,"62,000","50,000","54,800"
(선)오징어,포항,중,S/P,177,10,"35,000","25,000","34,300"
(선)오징어,태안,20미,S/P,450,8,"74,000","45,000","60,000"
