어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)갑오징어,보령,10미,box,5,5.0,"30,500","30,500","30,500"
(선)갑오징어,보령,10미,box,5,10.0,"28,500","28,500","28,500"
(선)갑오징어,속초,2미,S/P,1,10.0,"24,000","24,000","24,000"
(선)갑오징어,속초,중,S/P,1,5.0,"20,000","20,000","20,000"
(선)갑오징어,속초,1미,S/P,1,10.0,"38,000","38,000","38,000"
(선)갑오징어,군산,10미,box,100,10.0,"31,500","15,100","26,900"
(선)갑오징어,군산,5코,box,5,10.0,"12,500","12,500","12,500"
(선)갑오징어,군산,대,box,60,10.0,"26,500","12,000","18,200"
(선)갑오징어,속초,중,S/P,10,10.0,"31,000","19,000","27,000"
(선)갑오징어,군산,중,box,13,5.0,"3,000","1,500","1,900"
(선)갑오징어,제주도,중,S/P,11,6.0,"80,000","70,000","73,600"
(선)오징어,제주도,20미,S/P,21,9.0,"60,000","60,000","60,000"
(선)오징어,태안,25미,S/P,826,10.0,"45,000","28,000","36,000"
(선)오징어,제주도,25미,S/P,6,10.0,"38,000","37,000","37,300"
(선)오징어,태안,23미,S/P,43,10.0,"33,000","33,000","33,000"
(선)오징어,삼천포,20미,S/P,17,10.0,"50,000","45,000","48,200"
(선)오징어,보령,25미,S/P,1,10.0,"52,000","52,000","52,000"
(선)오징어,신안,20미,S/P,120,10.0,"54,000","37,000","48,900"
(선)오징어,태안,20미,S/P,"10,680",10.0,"65,000","15,000","41,900"
(선)오징어,서산,20미,S/P,100,10.0,"47,500","46,500","47,100"
(선)오징어,안흥,20미,S/P,300,8.0,"55,000","54,000","54,900"
(선)오징어,안흥,25미,S/P,"1,826",10.0,"60,000","22,000","37,000"
(선)오징어,제주도,중,S/P,1,10.0,"35,000","35,000","35,000"
(선)오징어,안흥,파치,S/P,13,10.0,"22,000","22,000","22,000"
(선)오징어,군산,20미,S/P,"5,800",10.0,"58,000","30,000","40,900"
(선)오징어,장항,25미,S/P,"1,087",10.0,"46,000","33,000","38,900"
(선)오징어,죽변,20미,S/P,197,10.0,"35,000","30,000","34,000"
(선)오징어,안흥,23미,S/P,62,10.0,"38,000","33,000","34,100"
(선)오징어,안흥,30미,S/P,4,10.0,"32,000","32,000","32,000"
(선)오징어,흑산도,20미,S/P,"3,238",10.0,"72,000","20,000","50,200"
(선)오징어,군산,파치,S/P,29,10.0,"41,000","27,000","35,700"
(선)오징어,태안,30미,S/P,3,10.0,"32,000","32,000","32,000"
(선)오징어,장항,25미,S/P,64,3.0,"35,000","35,000","35,000"
(선)오징어,군산,25미,c/s(상자),184,10.0,"35,000","35,000","35,000"
(선)오징어,후포,20미,S/P,84,10.0,"55,000","55,000","55,000"
(선)오징어,안흥,25미,S/P,50,8.0,"52,500","52,500","52,500"
(선)오징어,안흥,중,S/P,30,10.0,"45,000","45,000","45,000"
(선)오징어,안흥,20미,S/P,115,15.0,"50,000","36,000","42,000"
(선)오징어,보령,20미,S/P,711,10.0,"58,000","32,000","47,300"
(선)오징어,흑산도,중,S/P,79,10.0,"54,000","54,000","54,000"
(선)오징어,장항,20미,S/P,"1,235",10.0,"65,000","34,000","39,200"
(선)오징어,흑산도,25미,S/P,186,10.0,"52,000","31,000","40,600"
(선)오징어,군산,25미,S/P,"1,122",10.0,"57,000","29,000","39,700"
(선)오징어,흑산도,22미,S/P,1,10.0,"50,000","50,000","50,000"
(선)오징어,안흥,20미,S/P,"10,953",10.0,"77,000","25,000","42,500"
(선)오징어,부산(기장),25미,S/P,84,10.0,"22,000","22,000","22,000"
(선)오징어,군산,바라,S/P,7,10.0,"28,000","28,000","28,000"
(선)오징어,진도,20미,S/P,393,10.0,"62,000","44,000","48,500"
(선)오징어,완도,20미,S/P,13,10.0,"45,000","45,000","45,000"
(선)오징어,삼천포,25미,S/P,2,10.0,"44,000","44,000","44,000"
(선)오징어,제주도,20미,S/P,79,10.0,"38,000","32,000","34,900"
(냉)오징어,(원양)포클랜드,M2,CT/(BT),10,18.0,"93,000","93,000","93,000"
(냉)오징어,(원양)포클랜드,L,CT/(BT),20,20.0,"84,900","84,900","84,900"
(냉)오징어,중국,300/400,CT/(BT),120,8.0,"48,900","48,000","48,700"
(냉)오징어,기타(국내),20미,c/s(상자),50,8.0,"66,000","66,000","66,000"
(냉)오징어,기타(국내),20미,CT/(BT),100,8.0,"66,000","65,000","65,500"
(냉)오징어,중국,300/400,CT/(BT),10,12.5,"56,000","56,000","56,000"
(냉)오징어,안흥,20미,S/P,106,10.0,"42,000","35,000","38,700"
(냉)오징어,중국,소,CT/(BT),50,3.0,"13,900","13,900","13,900"
(냉)오징어,(원양)포클랜드,L,CT/(BT),20,18.0,"84,600","84,600","84,600"
(냉)오징어,중국,중,CT/(BT),30,3.0,"14,400","14,400","14,400"
(냉)오징어,(원양)포클랜드,M,CT/(BT),90,18.0,"86,900","84,600","85,700"
(냉)오징어,중국,중,CT/(BT),80,4.0,"25,400","24,300","24,700"
(냉)오징어,기타(국내),대,CT/(BT),50,8.0,"82,200","82,200","82,200"
(냉)오징어,아르헨티나,11/12미,CT/(BT),20,8.0,"69,000","69,000","69,000"
(냉)오징어,중국,400/600,CT/(BT),50,8.0,"53,500","53,500","53,500"
