어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)백조기,나로도,33미,S/P,2.0,10.0,"13,000","12,000","12,500"
(선)백조기,나로도,19미,S/P,2.0,10.0,"20,000","18,000","19,000"
(선)백조기,나로도,22미,S/P,16.0,10.0,"24,000","16,000","21,700"
(선)백조기,나로도,소,S/P,44.0,10.0,"30,000","5,000","13,200"
(선)백조기,나로도,4미,S/P,3.0,10.0,"17,000","13,000","14,300"
(선)백조기,남해,소,S/P,1.0,10.0,"5,000","5,000","5,000"
(선)백조기,통영,중,S/P,3.0,5.0,"150,000","69,000","109,800"
(선)백조기,나로도,대,S/P,3.0,10.0,"60,000","11,000","43,700"
(선)백조기,나로도,28미,S/P,6.0,10.0,"16,000","13,000","15,000"
(선)백조기,남해,10미,S/P,126.0,10.0,"12,000","5,000","7,200"
(선)백조기,나로도,16미,S/P,42.0,10.0,"30,000","8,000","19,500"
(선)백조기,통영,중,kg,4.0,10.0,"228,800","91,400","152,100"
(선)백조기,통영,1미,kg,20.0,1.0,"1,000","1,000","1,000"
(선)백조기,통영,중,kg,103.0,5.0,"60,000","2,000","8,200"
(선)백조기,나로도,15미,S/P,82.0,10.0,"28,000","13,000","17,100"
(선)백조기,나로도,24미,S/P,142.0,10.0,"23,000","13,000","15,100"
(선)백조기,나로도,8미,S/P,111.0,10.0,"35,000","6,000","16,200"
(선)백조기,나로도,44미,S/P,1.0,15.0,"13,000","13,000","13,000"
(선)백조기,통영,중,kg,1.0,1.2,"78,000","78,000","78,000"
(선)백조기,나로도,14미,S/P,45.0,10.0,"25,000","7,000","18,200"
(선)백조기,남해,15미,S/P,12.0,10.0,"5,000","4,000","4,300"
(선)백조기,통영,대,S/P,29.0,2.5,"9,000","6,500","7,800"
(선)백조기,남해,4미,S/P,1.0,10.0,"16,000","16,000","16,000"
(선)백조기,통영,65미,kg,1.0,15.0,"227,500","227,500","227,500"
(선)백조기,통영,중,kg,58.0,2.0,"6,500","5,000","5,900"
(선)백조기,나로도,36미,S/P,12.0,10.0,"18,000","7,000","8,900"
(선)백조기,나로도,18미,S/P,149.0,10.0,"32,000","12,000","16,300"
(선)백조기,나로도,6미,S/P,77.0,10.0,"35,000","12,000","18,100"
(선)백조기,나로도,11미,S/P,18.0,10.0,"28,000","15,000","19,600"
(선)백조기,통영,대,S/P,1.0,2.0,"24,000","24,000","24,000"
(선)백조기,나로도,27미,S/P,1.0,10.0,"22,000","22,000","22,000"
(선)백조기,나로도,12미,S/P,152.0,10.0,"35,000","5,000","14,700"
(선)백조기,나로도,23미,S/P,6.0,10.0,"23,000","13,000","19,300"
(선)백조기,통영,중,S/P,1.0,15.0,"122,000","122,000","122,000"
(선)백조기,나로도,26미,S/P,11.0,10.0,"23,000","8,000","14,200"
(선)백조기,통영,중,S/P,14.0,1.5,"7,500","7,500","7,500"
(선)백조기,나로도,21미,S/P,5.0,10.0,"20,000","16,000","17,600"
(선)백조기,나로도,10미,S/P,130.0,10.0,"30,000","6,000","14,300"
(선)백조기,남해,6미,S/P,55.0,10.0,"15,000","8,000","12,700"
(선)백조기,나로도,중,S/P,6.0,10.0,"50,000","50,000","50,000"
(선)백조기,남해,8미,S/P,88.0,10.0,"13,000","5,000","10,800"
(선)백조기,나로도,40미,S/P,3.0,15.0,"13,000","13,000","13,000"
(선)백조기,나로도,13미,S/P,13.0,10.0,"25,000","18,000","22,200"
(선)백조기,나로도,9미,S/P,40.0,10.0,"33,000","6,000","15,300"
(선)백조기,나로도,20미,S/P,53.0,10.0,"25,000","8,000","17,200"
(선)백조기,통영,중,kg,9.0,3.0,"79,800","8,000","16,000"
(선)백조기,나로도,5미,S/P,27.0,10.0,"27,000","13,000","16,100"
(선)백조기,나로도,7미,S/P,26.0,10.0,"32,000","8,000","17,700"
(선)백조기,나로도,32미,S/P,1.0,10.0,"12,000","12,000","12,000"
(선)백조기,나로도,30미,S/P,59.0,10.0,"28,000","10,000","14,300"
(선)백조기,나로도,3단,S/P,11.0,10.0,"18,000","13,000","14,600"
(선)백조기,남해,5미,S/P,24.0,10.0,"15,000","10,000","13,600"
(선)백조기,나로도,25미,S/P,3.0,10.0,"23,000","13,000","19,700"
(선)백조기,나로도,40미,S/P,4.0,10.0,"25,000","15,000","22,500"
(선)백조기,나로도,17미,S/P,6.0,10.0,"32,000","15,000","21,000"
(선)백조기,나로도,42미,S/P,1.0,15.0,"13,000","13,000","13,000"
(활)수조기,격포,중,kg,6.5,1.0,"7,000","4,000","6,100"
(선)수조기,나로도,대,S/P,1.0,10.0,"15,000","15,000","15,000"
(선)수조기,목포,중,kg,19.7,1.0,"7,000","4,000","5,800"
(선)수조기,격포,중,kg,10.0,1.0,"7,000","5,000","6,000"
(선)수조기,완도,중,kg,5.4,1.0,"6,000","6,000","6,000"
(선)수조기,대부도,중,kg,19.1,1.0,"6,500",500,"5,900"
(선)수조기,나로도,1미,S/P,1.0,10.0,"12,000","12,000","12,000"
(냉)조기,중국,40/41미,CT/(BT),50.0,3.5,"50,700","50,700","50,700"
(냉)조기,중국,40미,CT/(BT),75.0,3.4,"52,700","52,700","52,700"
(냉)조기,중국,60미,CT/(BT),181.0,4.0,"33,400","31,400","33,000"
(냉)조기,중국,40미,CT/(BT),692.0,3.5,"52,700","44,000","52,400"
(냉)조기,중국,37/38미,CT/(BT),561.0,3.5,"53,100","52,600","52,600"
(냉)조기,중국,30미,CT/(BT),98.0,3.5,"84,400","84,400","84,400"
(선)참조기,제주도,30미,S/P,1.0,9.0,"500,000","500,000","500,000"
(냉)참조기,제주도,중,CT/(BT),3.0,17.0,"90,000","90,000","90,000"
