어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)백조기,나로도,소,S/P,56.0,10.0,"26,000","6,000","12,800"
(선)백조기,나로도,8미,S/P,211.0,10.0,"30,000","6,000","13,300"
(선)백조기,완도,1미,kg,94.0,1.0,"3,000","1,500","1,800"
(선)백조기,군산,중,kg,13.0,1.0,"2,000","1,500","1,700"
(선)백조기,나로도,24미,S/P,61.0,10.0,"23,000","10,000","12,700"
(선)백조기,나로도,15미,S/P,65.0,10.0,"23,000","8,000","19,500"
(선)백조기,나로도,바라,S/P,14.0,10.0,"18,000","10,000","16,200"
(선)백조기,나로도,50미,S/P,3.0,10.0,"22,000","10,000","18,000"
(선)백조기,나로도,16미,S/P,2.0,10.0,"25,000","8,000","16,500"
(선)백조기,남해,10미,S/P,16.0,10.0,"10,000","8,000","9,000"
(선)백조기,나로도,대,S/P,5.0,10.0,"41,000","10,000","26,000"
(선)백조기,통영,중,S/P,10.0,5.0,"144,000","10,000","40,800"
(선)백조기,안흥,15미,kg,2.0,3.0,"15,000","15,000","15,000"
(선)백조기,안흥,20미,kg,1.0,3.0,"10,000","10,000","10,000"
(선)백조기,나로도,4미,S/P,7.0,10.0,"20,000","13,000","15,100"
(선)백조기,안흥,12미,kg,1.0,3.0,"15,000","15,000","15,000"
(선)백조기,안흥,18미,kg,1.0,5.0,"7,000","7,000","7,000"
(선)백조기,나로도,36미,S/P,8.0,15.0,"20,000","20,000","20,000"
(선)백조기,나로도,12미,S/P,189.0,10.0,"28,000","6,000","12,400"
(선)백조기,안흥,중,kg,1.0,3.0,"4,000","4,000","4,000"
(선)백조기,안흥,10미,kg,1.0,3.0,"15,000","15,000","15,000"
(선)백조기,나로도,14미,S/P,21.0,10.0,"28,000","5,000","7,900"
(선)백조기,나로도,22미,S/P,2.0,10.0,"20,000","16,000","18,000"
(선)백조기,군산,중,kg,8.0,5.0,"12,000","12,000","12,000"
(선)백조기,제주도,20미,S/P,1.0,8.0,"50,000","50,000","50,000"
(선)백조기,남해,6미,S/P,8.0,15.0,"15,000","15,000","15,000"
(선)백조기,안흥,30미,kg,1.0,5.0,"5,000","5,000","5,000"
(선)백조기,나로도,42미,S/P,11.0,10.0,"25,000","20,000","23,200"
(선)백조기,나로도,11미,S/P,1.0,10.0,"22,000","22,000","22,000"
(선)백조기,나로도,6미,S/P,161.0,10.0,"30,000","7,500","15,700"
(선)백조기,나로도,18미,S/P,78.0,10.0,"23,000","10,000","16,800"
(선)백조기,태안,중,S/P,6.0,5.0,"12,000","1,000","10,200"
(선)백조기,통영,중,S/P,6.0,3.0,"81,000","6,000","22,500"
(선)백조기,나로도,36미,S/P,5.0,10.0,"25,000","15,000","19,200"
(선)백조기,남해,12미,S/P,13.0,10.0,"14,000","5,000","8,100"
(선)백조기,안흥,중,S/P,14.0,3.0,"12,000","1,000","8,200"
(선)백조기,남해,10미,S/P,4.0,15.0,"8,000","5,000","7,300"
(선)백조기,안흥,23미,kg,1.0,5.0,"5,000","5,000","5,000"
(선)백조기,남해,4미,S/P,2.0,10.0,"18,000","18,000","18,000"
(선)백조기,안흥,50미,kg,1.0,5.0,"5,000","5,000","5,000"
(선)백조기,남해,15미,S/P,6.0,10.0,"10,000","7,000","8,500"
(선)백조기,나로도,22미,S/P,3.0,15.0,"20,000","20,000","20,000"
(선)백조기,나로도,13미,S/P,1.0,10.0,"22,000","22,000","22,000"
(선)백조기,태안,대,S/P,1.0,10.0,"5,000","5,000","5,000"
(선)백조기,남해,8미,S/P,24.0,10.0,"15,000","8,000","12,100"
(선)백조기,안흥,22미,kg,1.0,5.0,"5,000","5,000","5,000"
(선)백조기,통영,중,kg,1.1,1.0,"1,500","1,500","1,500"
(선)백조기,나로도,7미,S/P,103.0,10.0,"28,000","6,000","12,300"
(선)백조기,군산,대,S/P,8.0,3.0,"13,000","11,000","12,000"
(선)백조기,안흥,80미,kg,1.0,5.0,"5,000","5,000","5,000"
(선)백조기,안흥,20미,kg,1.0,5.0,"7,000","7,000","7,000"
(선)백조기,남해,12미,S/P,3.0,15.0,"8,000","5,000","6,700"
(선)백조기,완도,중,kg,4.0,2.0,"5,000","2,500","3,800"
(선)백조기,나로도,10미,S/P,252.0,10.0,"30,000","6,000","11,400"
(선)백조기,남해,6미,S/P,11.0,10.0,"20,000","12,000","16,900"
(선)백조기,남해,8미,S/P,5.0,15.0,"13,000","5,000","9,800"
(선)백조기,나로도,9미,S/P,85.0,10.0,"16,000","6,000","9,200"
(선)백조기,제주도,21미,S/P,4.0,10.0,"24,000","24,000","24,000"
(선)백조기,나로도,중,S/P,4.0,10.0,"35,000","35,000","35,000"
(선)백조기,나로도,20미,S/P,3.0,10.0,"18,000","9,000","12,000"
(선)백조기,나로도,30미,S/P,31.0,10.0,"20,000","8,000","15,800"
(선)백조기,나로도,48미,S/P,12.0,15.0,"14,000","14,000","14,000"
(선)백조기,나로도,25미,S/P,2.0,10.0,"25,000","25,000","25,000"
(선)백조기,안흥,중,kg,17.0,5.0,"17,000","3,000","7,800"
(선)백조기,남해,대,S/P,3.0,15.0,"10,000","5,000","6,700"
(선)백조기,군산,11미,S/P,1.0,3.0,"38,500","38,500","38,500"
(선)백조기,제주도,21미,S/P,8.0,15.0,"23,000","23,000","23,000"
(선)백조기,나로도,40미,S/P,20.0,10.0,"16,000","11,000","12,400"
(선)백조기,나로도,5미,S/P,79.0,10.0,"30,000","7,000","16,200"
(선)백조기,통영,중,S/P,2.0,2.0,"61,000","40,000","50,500"
(활)수조기,대천,중,kg,52.6,1.0,"6,000","3,000","4,000"
(활)수조기,대부도,중,kg,8.2,1.0,"9,000","8,000","8,500"
(활)수조기,화성,중,kg,30.7,1.0,"8,000","5,500","6,700"
(활)수조기,태안,1미,미(마리),1.0,1.0,"5,000","5,000","5,000"
(활)수조기,서천,중,kg,83.0,1.0,"5,000","2,000","3,200"
(활)수조기,태안,중,kg,1.8,1.0,"6,000","6,000","6,000"
(선)수조기,군산,대,kg,10.7,1.0,"7,000","4,000","6,200"
(선)수조기,신안,대,S/P,2.0,15.0,"5,000","5,000","5,000"
(선)수조기,부안,중,kg,1.0,10.0,"62,000","62,000","62,000"
(선)수조기,부안,중,kg,63.6,1.0,"18,000","1,000","6,700"
(선)수조기,대부도,중,kg,15.8,1.0,"9,000","6,500","8,600"
(선)수조기,서천,중,kg,36.7,1.0,"6,000","3,500","5,700"
(선)수조기,대천,중,kg,63.8,1.0,"5,000","4,000","4,000"
(선)수조기,나로도,5미,S/P,2.0,10.0,"25,000","17,000","21,000"
(선)수조기,목포,대,S/P,77.1,1.0,"7,000","5,500","5,700"
(선)수조기,안흥,중,kg,27.7,1.0,"7,000",700,"5,000"
(선)수조기,태안,중,kg,4.9,1.0,"3,500","3,500","3,500"
(선)수조기,목포,중,kg,11.0,1.0,"6,500","6,500","6,500"
(선)수조기,격포,중,kg,37.8,1.0,"7,000","2,000","4,000"
(선)수조기,군산,중,kg,54.1,1.0,"5,000","2,000","4,400"
(선)수조기,나로도,4미,S/P,3.0,10.0,"25,000","12,000","17,300"
(선)수조기,완도,중,kg,12.9,1.0,"7,000","5,000","6,600"
